,Tompkins
3656,13.0
3657,16.0
3658,17.666666666666668
3659,18.0
3660,17.666666666666668
3661,4.666666666666667
3662,13.666666666666666
3663,13.0
3664,7.666666666666667
3665,15.0
3666,14.0
3667,17.333333333333332
3668,14.666666666666666
3669,7.333333333333333
3670,7.0
3671,14.666666666666666
3672,17.333333333333332
3673,12.666666666666666
3674,17.333333333333332
3675,17.666666666666668
3676,11.0
3677,17.666666666666668
3678,14.666666666666666
3679,16.666666666666668
3680,15.0
3681,17.333333333333332
3682,14.333333333333334
3683,17.0
3684,16.0
3685,16.0
3686,15.0
3687,5.666666666666667
3688,16.666666666666668
3689,14.0
3690,12.666666666666666
3691,16.333333333333332
3692,18.666666666666668
3693,11.0
3694,14.666666666666666
3695,19.666666666666668
3696,14.333333333333334
3697,14.666666666666666
3698,18.0
3699,15.0
3700,13.0
3701,14.0
3702,10.666666666666666
3703,16.333333333333332
3704,20.333333333333332
3705,17.0
3706,17.0
3707,19.333333333333332
3708,2.0
3709,14.333333333333334
3710,16.333333333333332
3711,18.0
3712,15.333333333333334
3713,14.666666666666666
3714,12.666666666666666
3715,15.0
3716,17.333333333333332
3717,18.0
3718,18.0
3719,12.666666666666666
3720,18.333333333333332
3721,14.666666666666666
3722,18.666666666666668
3723,17.666666666666668
3724,15.333333333333334
3725,15.0
3726,16.0
3727,15.0
3728,15.666666666666666
3729,15.333333333333334
3730,15.333333333333334
3731,15.333333333333334
3732,15.0
3733,16.0
3734,15.0
3735,15.666666666666666
3736,15.666666666666666
3737,15.666666666666666
3738,17.666666666666668
3739,15.333333333333334
3740,15.333333333333334
3741,15.0
3742,15.666666666666666
3743,18.0
3744,16.666666666666668
3745,15.666666666666666
3746,15.333333333333334
3747,16.0
3748,14.333333333333334
3749,15.666666666666666
3750,17.0
3751,15.666666666666666
3752,16.0
3753,15.666666666666666
3754,15.0
3755,15.666666666666666
3756,15.0
3757,15.333333333333334
3758,16.0
3759,16.666666666666668
3760,15.666666666666666
3761,15.333333333333334
3762,15.333333333333334
3763,16.0
3764,15.0
3765,15.666666666666666
3766,15.666666666666666
3767,18.0
3768,18.0
3769,17.333333333333332
3770,15.666666666666666
3771,17.0
3772,16.666666666666668
3773,16.333333333333332
3774,15.0
3775,15.666666666666666
3776,18.0
3777,15.0
3778,15.666666666666666
3779,15.333333333333334
3780,15.666666666666666
3781,15.666666666666666
3782,15.0
3783,15.333333333333334
3784,14.666666666666666
3785,15.0
3786,15.0
3787,15.0
3788,15.333333333333334
3789,15.666666666666666
3790,15.333333333333334
3791,15.666666666666666
3792,15.0
3793,15.0
3794,15.0
3795,15.333333333333334
3796,15.666666666666666
3797,15.666666666666666
3798,15.0
3799,16.0
3800,14.666666666666666
3801,16.0
3802,15.666666666666666
3803,15.0
3804,15.666666666666666
3805,15.333333333333334
3806,15.666666666666666
3807,15.0
3808,15.666666666666666
3809,15.333333333333334
3810,15.666666666666666
3811,15.333333333333334
3812,16.0
3813,14.666666666666666
3814,15.333333333333334
3815,15.0
3816,15.333333333333334
3817,14.666666666666666
3818,15.0
3819,15.0
3820,15.0
3821,15.333333333333334
3822,15.666666666666666
3823,15.666666666666666
3824,15.666666666666666
3825,13.666666666666666
3826,15.333333333333334
3827,15.333333333333334
3828,17.0
3829,15.333333333333334
3830,16.0
3831,15.333333333333334
3832,15.0
3833,15.0
3834,15.666666666666666
3835,15.0
3836,15.333333333333334
3837,15.0
3838,15.0
3839,15.0
3840,15.0
3841,15.333333333333334
3842,15.666666666666666
3843,15.333333333333334
3844,15.333333333333334
3845,15.0
3846,15.0
3847,15.333333333333334
3848,15.0
3849,15.0
3850,15.333333333333334
3851,15.0
3852,15.0
3853,15.333333333333334
3854,14.666666666666666
3855,15.0
3856,15.333333333333334
3857,15.0
3858,15.333333333333334
3859,15.0
3860,15.0
3861,15.333333333333334
3862,14.666666666666666
3863,15.666666666666666
3864,15.0
3865,14.666666666666666
3866,16.0
3867,15.0
3868,14.333333333333334
3869,15.0
3870,15.333333333333334
3871,15.0
3872,15.666666666666666
3873,15.333333333333334
3874,15.666666666666666
3875,15.333333333333334
3876,15.0
3877,15.0
3878,16.0
3879,14.666666666666666
3880,15.0
3881,15.0
3882,15.0
3883,15.333333333333334
3884,17.0
3885,17.333333333333332
3886,15.666666666666666
3887,15.666666666666666
3888,15.666666666666666
3889,15.0
3890,18.666666666666668
3891,18.666666666666668
3892,20.333333333333332
3893,20.333333333333332
3894,20.666666666666668
3895,20.666666666666668
3896,20.0
3897,19.666666666666668
3898,20.666666666666668
3899,20.333333333333332
3900,22.333333333333332
3901,19.666666666666668
3902,20.333333333333332
3903,14.666666666666666
3904,18.333333333333332
3905,17.666666666666668
3906,18.0
3907,17.666666666666668
3908,18.0
3909,19.333333333333332
3910,18.333333333333332
3911,17.333333333333332
3912,18.666666666666668
3913,17.333333333333332
3914,17.666666666666668
3915,20.0
3916,20.666666666666668
3917,17.333333333333332
3918,19.333333333333332
3919,20.0
3920,24.333333333333332
3921,22.0
3922,21.333333333333332
3923,22.0
3924,22.0
3925,22.666666666666668
3926,22.666666666666668
3927,22.0
3928,22.0
3929,22.0
3930,22.0
3931,22.0
3932,22.0
3933,21.333333333333332
3934,22.0
3935,22.0
3936,22.333333333333332
3937,22.0
3938,21.666666666666668
3939,19.666666666666668
3940,17.333333333333332
3941,21.666666666666668
3942,22.0
3943,22.333333333333332
3944,22.0
3945,22.0
3946,22.0
3947,22.333333333333332
3948,21.333333333333332
3949,21.666666666666668
3950,22.0
3951,20.333333333333332
3952,19.666666666666668
3953,20.333333333333332
3954,22.0
3955,22.0
3956,22.0
3957,21.333333333333332
3958,21.333333333333332
3959,22.0
3960,22.0
3961,25.0
3962,24.333333333333332
3963,24.333333333333332
3964,23.666666666666668
3965,22.0
3966,22.0
3967,21.333333333333332
3968,20.333333333333332
3969,22.0
3970,21.333333333333332
3971,19.666666666666668
3972,22.0
3973,21.666666666666668
3974,22.0
3975,22.0
3976,21.0
3977,19.666666666666668
3978,19.666666666666668
3979,19.666666666666668
3980,19.666666666666668
3981,19.666666666666668
3982,19.666666666666668
3983,19.666666666666668
3984,19.666666666666668
3985,20.333333333333332
3986,22.0
3987,22.0
3988,22.333333333333332
3989,22.0
3990,21.666666666666668
3991,19.666666666666668
3992,22.0
3993,22.333333333333332
3994,22.0
3995,23.666666666666668
3996,22.333333333333332
3997,22.0
3998,21.666666666666668
3999,22.0
4000,19.666666666666668
4001,19.666666666666668
4002,19.666666666666668
4003,20.0
4004,19.666666666666668
4005,19.666666666666668
4006,19.666666666666668
4007,19.666666666666668
4008,19.666666666666668
4009,19.666666666666668
4010,21.333333333333332
4011,21.666666666666668
4012,19.666666666666668
4013,19.666666666666668
4014,20.0
4015,21.333333333333332
4016,21.333333333333332
4017,21.666666666666668
4018,22.666666666666668
4019,22.0
4020,21.333333333333332
4021,21.666666666666668
4022,21.333333333333332
4023,22.0
4024,19.666666666666668
4025,19.666666666666668
4026,22.333333333333332
4027,22.0
4028,20.333333333333332
4029,19.666666666666668
4030,20.0
4031,21.0
4032,22.0
4033,22.666666666666668
4034,21.333333333333332
4035,21.333333333333332
4036,20.0
4037,22.333333333333332
4038,22.0
4039,22.0
4040,19.666666666666668
4041,20.0
4042,19.666666666666668
4043,20.333333333333332
4044,19.666666666666668
4045,20.333333333333332
4046,19.666666666666668
4047,20.0
4048,20.0
4049,19.666666666666668
4050,20.333333333333332
4051,22.0
4052,21.333333333333332
4053,20.0
4054,19.666666666666668
4055,19.333333333333332
4056,20.0
4057,21.666666666666668
4058,20.0
4059,19.666666666666668
4060,22.0
4061,22.0
4062,22.0
4063,21.666666666666668
4064,22.0
4065,22.0
4066,22.333333333333332
4067,24.0
4068,21.666666666666668
4069,22.0
4070,19.666666666666668
4071,21.333333333333332
4072,22.0
4073,21.0
4074,19.666666666666668
4075,19.666666666666668
4076,20.333333333333332
4077,22.333333333333332
4078,22.333333333333332
4079,21.666666666666668
4080,20.666666666666668
4081,19.666666666666668
4082,20.0
4083,22.333333333333332
4084,22.666666666666668
4085,22.0
4086,20.333333333333332
4087,19.666666666666668
4088,19.666666666666668
4089,20.333333333333332
4090,20.0
4091,22.333333333333332
4092,22.0
4093,22.0
4094,22.0
4095,22.0
4096,22.0
4097,22.0
4098,22.666666666666668
4099,22.0
4100,22.0
4101,22.666666666666668
4102,22.0
4103,20.333333333333332
4104,19.666666666666668
4105,20.0
4106,21.333333333333332
4107,22.0
4108,22.0
4109,20.0
4110,22.666666666666668
4111,22.0
4112,22.0
4113,22.0
4114,22.0
4115,22.0
4116,12.0
4117,13.666666666666666
4118,14.666666666666666
4119,10.666666666666666
4120,12.0
4121,15.0
4122,13.0
4123,12.0
4124,13.666666666666666
4125,12.666666666666666
4126,12.666666666666666
4127,14.333333333333334
4128,12.0
4129,12.666666666666666
4130,14.0
4131,12.666666666666666
4132,12.0
4133,11.333333333333334
4134,12.666666666666666
4135,12.333333333333334
4136,12.666666666666666
4137,12.666666666666666
4138,15.0
4139,11.666666666666666
4140,12.333333333333334
4141,12.333333333333334
4142,13.333333333333334
4143,12.666666666666666
4144,13.333333333333334
4145,14.666666666666666
4146,12.0
4147,13.333333333333334
4148,13.333333333333334
4149,12.0
4150,12.666666666666666
4151,12.333333333333334
4152,12.666666666666666
4153,12.666666666666666
4154,11.666666666666666
4155,12.0
4156,13.0
4157,12.0
4158,12.666666666666666
4159,12.333333333333334
4160,11.666666666666666
4161,11.333333333333334
4162,12.333333333333334
4163,15.0
4164,14.0
4165,14.0
4166,12.333333333333334
4167,16.333333333333332
4168,11.0
4169,14.666666666666666
4170,13.333333333333334
4171,11.666666666666666
4172,11.666666666666666
4173,11.666666666666666
4174,13.666666666666666
4175,14.0
4176,14.666666666666666
4177,10.333333333333334
4178,12.333333333333334
4179,10.333333333333334
4180,12.333333333333334
4181,12.0
4182,12.333333333333334
4183,11.666666666666666
4184,12.0
4185,12.0
4186,12.666666666666666
4187,12.333333333333334
4188,13.666666666666666
4189,12.333333333333334
4190,13.0
4191,12.0
4192,12.333333333333334
4193,12.0
4194,13.333333333333334
4195,13.333333333333334
4196,12.0
4197,12.0
4198,15.333333333333334
4199,13.0
4200,12.333333333333334
4201,13.333333333333334
4202,13.0
4203,14.0
4204,12.0
4205,12.0
4206,12.0
4207,12.333333333333334
4208,12.333333333333334
4209,12.333333333333334
4210,12.333333333333334
4211,12.0
4212,12.666666666666666
4213,14.0
4214,12.333333333333334
4215,11.333333333333334
4216,12.333333333333334
4217,13.666666666666666
4218,12.333333333333334
4219,13.333333333333334
4220,11.666666666666666
4221,12.666666666666666
4222,12.333333333333334
4223,13.666666666666666
4224,13.0
4225,15.666666666666666
4226,11.333333333333334
4227,12.333333333333334
4228,12.666666666666666
4229,12.0
4230,14.0
4231,11.666666666666666
4232,12.333333333333334
4233,12.0
4234,12.666666666666666
4235,12.0
4236,14.333333333333334
4237,12.0
4238,12.666666666666666
4239,12.666666666666666
4240,12.0
4241,12.0
4242,12.666666666666666
4243,12.666666666666666
4244,12.333333333333334
4245,14.666666666666666
4246,14.0
4247,13.333333333333334
4248,12.0
4249,11.0
4250,12.0
4251,12.333333333333334
4252,12.333333333333334
4253,12.0
4254,12.0
4255,12.0
4256,11.666666666666666
4257,14.0
4258,11.333333333333334
4259,12.333333333333334
4260,14.666666666666666
4261,11.0
4262,15.0
4263,10.666666666666666
4264,12.333333333333334
4265,12.333333333333334
4266,12.0
4267,11.666666666666666
4268,12.0
4269,12.666666666666666
4270,12.0
4271,11.333333333333334
4272,12.0
4273,14.0
4274,15.0
4275,15.0
4276,13.0
4277,12.666666666666666
4278,16.0
4279,10.0
4280,14.333333333333334
4281,13.666666666666666
4282,13.0
4283,12.333333333333334
4284,0.0
4285,14.0
4286,7.0
4287,12.0
4288,10.666666666666666
4289,14.333333333333334
4290,14.666666666666666
4291,12.0
4292,12.333333333333334
4293,12.333333333333334
4294,12.0
4295,11.666666666666666
4296,12.666666666666666
4297,12.0
4298,12.333333333333334
4299,12.333333333333334
4300,12.333333333333334
4301,11.333333333333334
4302,14.0
4303,12.0
4304,12.0
4305,12.0
4306,13.666666666666666
4307,12.333333333333334
4308,13.666666666666666
4309,16.333333333333332
4310,14.333333333333334
4311,14.666666666666666
4312,12.333333333333334
4313,12.666666666666666
4314,12.666666666666666
4315,12.333333333333334
4316,13.0
4317,12.333333333333334
4318,15.0
4319,12.0
4320,12.333333333333334
4321,12.666666666666666
4322,13.333333333333334
4323,13.0
4324,13.333333333333334
4325,12.666666666666666
4326,12.0
4327,12.333333333333334
4328,12.666666666666666
4329,13.333333333333334
4330,12.0
4331,12.333333333333334
4332,12.333333333333334
4333,13.333333333333334
4334,12.333333333333334
4335,13.666666666666666
4336,12.0
4337,13.0
4338,12.333333333333334
4339,13.333333333333334
4340,12.0
4341,12.333333333333334
4342,15.0
4343,15.333333333333334
4344,16.0
4345,15.333333333333334
4346,14.666666666666666
4347,14.333333333333334
4348,15.0
4349,15.333333333333334
4350,14.666666666666666
4351,14.333333333333334
4352,14.333333333333334
4353,16.0
4354,14.333333333333334
4355,12.666666666666666
4356,13.0
4357,15.333333333333334
4358,15.333333333333334
4359,12.0
4360,15.0
4361,15.0
4362,14.333333333333334
4363,15.666666666666666
4364,15.0
4365,13.333333333333334
4366,13.0
4367,12.666666666666666
4368,13.333333333333334
4369,15.333333333333334
4370,14.666666666666666
4371,14.0
4372,15.666666666666666
4373,12.0
4374,12.0
4375,12.666666666666666
4376,15.0
4377,14.0
4378,12.0
4379,15.0
4380,14.666666666666666
4381,14.666666666666666
4382,14.666666666666666
4383,15.0
4384,12.666666666666666
4385,13.0
4386,14.333333333333334
4387,14.666666666666666
4388,15.0
4389,13.666666666666666
4390,13.0
4391,13.333333333333334
4392,13.333333333333334
4393,12.0
4394,12.333333333333334
4395,12.666666666666666
4396,12.666666666666666
4397,15.333333333333334
4398,14.333333333333334
4399,14.666666666666666
4400,15.0
4401,10.333333333333334
4402,12.333333333333334
4403,12.666666666666666
4404,12.333333333333334
4405,12.0
4406,12.333333333333334
4407,12.666666666666666
4408,12.333333333333334
4409,12.666666666666666
4410,12.666666666666666
4411,15.666666666666666
4412,14.333333333333334
4413,12.333333333333334
4414,12.333333333333334
4415,12.333333333333334
4416,12.0
4417,12.333333333333334
4418,12.666666666666666
4419,15.333333333333334
4420,13.333333333333334
4421,15.0
4422,13.333333333333334
4423,13.333333333333334
4424,12.0
4425,12.0
4426,7.666666666666667
4427,12.666666666666666
4428,12.333333333333334
4429,12.333333333333334
4430,15.333333333333334
4431,12.0
4432,12.333333333333334
4433,12.0
4434,11.666666666666666
4435,12.666666666666666
4436,13.333333333333334
4437,13.0
4438,13.0
4439,12.666666666666666
4440,13.0
4441,12.666666666666666
4442,12.666666666666666
4443,12.666666666666666
4444,12.333333333333334
4445,12.0
4446,12.333333333333334
4447,12.666666666666666
4448,12.333333333333334
4449,12.666666666666666
4450,12.666666666666666
4451,12.333333333333334
4452,11.666666666666666
4453,15.333333333333334
4454,15.0
4455,14.666666666666666
4456,15.0
4457,15.0
4458,15.0
4459,14.666666666666666
4460,15.333333333333334
4461,13.333333333333334
4462,15.0
4463,15.333333333333334
4464,14.0
4465,14.666666666666666
4466,15.333333333333334
4467,14.0
4468,14.666666666666666
4469,15.333333333333334
4470,15.333333333333334
4471,15.0
4472,15.0
4473,15.0
4474,14.666666666666666
4475,14.333333333333334
4476,15.0
4477,15.0
4478,13.333333333333334
4479,15.0
4480,15.333333333333334
4481,15.0
4482,12.333333333333334
4483,15.0
4484,14.333333333333334
4485,14.666666666666666
4486,15.0
4487,15.333333333333334
4488,15.0
4489,15.666666666666666
4490,15.0
4491,15.0
4492,14.333333333333334
4493,16.666666666666668
4494,15.0
4495,15.0
4496,17.333333333333332
4497,15.333333333333334
4498,15.0
4499,15.0
4500,14.333333333333334
4501,14.0
4502,13.333333333333334
4503,15.333333333333334
4504,14.666666666666666
4505,15.333333333333334
4506,15.333333333333334
4507,14.666666666666666
4508,20.0
4509,22.333333333333332
4510,16.333333333333332
4511,23.0
4512,17.333333333333332
4513,15.0
4514,16.0
4515,20.333333333333332
4516,15.666666666666666
4517,21.0
4518,18.666666666666668
4519,18.333333333333332
4520,17.333333333333332
4521,18.0
4522,16.333333333333332
4523,20.333333333333332
4524,20.666666666666668
4525,20.333333333333332
4526,22.0
4527,17.0
4528,13.333333333333334
4529,16.0
4530,15.333333333333334
4531,20.333333333333332
4532,17.333333333333332
4533,17.0
4534,19.666666666666668
4535,22.333333333333332
4536,20.666666666666668
4537,22.666666666666668
4538,17.666666666666668
4539,20.666666666666668
4540,23.666666666666668
4541,17.666666666666668
4542,18.333333333333332
4543,17.0
4544,18.666666666666668
4545,17.666666666666668
4546,20.333333333333332
4547,22.333333333333332
4548,19.0
4549,21.666666666666668
4550,21.666666666666668
4551,18.0
4552,19.0
4553,20.0
4554,21.0
4555,17.0
4556,20.0
4557,21.0
4558,19.0
4559,18.0
4560,19.0
4561,25.0
4562,19.666666666666668
4563,18.0
4564,20.0
4565,18.666666666666668
4566,21.0
4567,20.666666666666668
4568,21.0
4569,18.333333333333332
4570,20.333333333333332
4571,16.0
4572,18.666666666666668
4573,11.666666666666666
4574,16.666666666666668
4575,19.333333333333332
4576,18.333333333333332
4577,22.0
4578,18.0
4579,17.666666666666668
4580,19.666666666666668
4581,20.333333333333332
4582,13.333333333333334
4583,14.666666666666666
4584,23.0
4585,17.666666666666668
4586,9.333333333333334
4587,16.666666666666668
4588,20.0
4589,14.0
4590,22.0
4591,21.0
4592,21.0
4593,21.666666666666668
4594,13.0
4595,16.333333333333332
4596,16.0
4597,21.0
4598,17.0
4599,23.0
4600,22.666666666666668
4601,24.666666666666668
4602,23.666666666666668
4603,24.333333333333332
4604,22.666666666666668
4605,21.666666666666668
4606,23.333333333333332
4607,23.0
4608,19.333333333333332
4609,23.0
4610,23.666666666666668
4611,20.0
4612,15.333333333333334
4613,16.666666666666668
4614,16.333333333333332
4615,13.666666666666666
4616,21.0
4617,20.0
4618,18.333333333333332
4619,20.666666666666668
4620,18.0
4621,20.666666666666668
4622,20.0
4623,17.333333333333332
4624,15.333333333333334
4625,19.333333333333332
4626,16.333333333333332
4627,19.333333333333332
4628,14.666666666666666
4629,18.333333333333332
4630,18.0
4631,18.0
4632,13.333333333333334
4633,19.333333333333332
4634,18.666666666666668
4635,15.333333333333334
4636,19.0
4637,18.666666666666668
4638,14.0
4639,18.666666666666668
4640,20.666666666666668
4641,18.333333333333332
4642,17.333333333333332
4643,19.333333333333332
4644,18.333333333333332
4645,18.666666666666668
4646,17.666666666666668
4647,18.333333333333332
4648,20.0
4649,20.0
4650,19.333333333333332
4651,18.0
4652,17.0
4653,18.666666666666668
4654,18.0
4655,14.0
4656,17.666666666666668
4657,15.0
4658,16.333333333333332
4659,17.333333333333332
4660,20.333333333333332
4661,19.0
4662,23.0
4663,18.666666666666668
4664,16.333333333333332
4665,16.333333333333332
4666,20.333333333333332
4667,21.333333333333332
4668,18.666666666666668
4669,20.666666666666668
4670,14.333333333333334
4671,14.0
4672,21.666666666666668
4673,17.0
4674,15.666666666666666
4675,12.666666666666666
4676,10.0
4677,15.333333333333334
4678,19.333333333333332
4679,15.666666666666666
4680,13.666666666666666
4681,4.333333333333333
4682,14.333333333333334
4683,18.666666666666668
4684,17.333333333333332
4685,12.333333333333334
4686,18.333333333333332
4687,21.333333333333332
4688,15.666666666666666
4689,14.333333333333334
4690,17.666666666666668
4691,9.0
4692,20.0
4693,16.666666666666668
4694,11.666666666666666
4695,21.0
4696,4.333333333333333
4697,18.666666666666668
4698,4.333333333333333
4699,16.333333333333332
4700,8.333333333333334
4701,14.0
4702,21.0
4703,11.666666666666666
4704,22.333333333333332
4705,22.666666666666668
4706,23.666666666666668
4707,22.333333333333332
4708,24.666666666666668
4709,24.666666666666668
4710,22.0
4711,23.666666666666668
4712,23.0
4713,21.0
4714,24.333333333333332
4715,23.333333333333332
4716,23.666666666666668
4717,20.666666666666668
4718,22.0
4719,21.666666666666668
4720,24.666666666666668
4721,24.0
4722,21.666666666666668
4723,23.333333333333332
4724,21.666666666666668
4725,24.333333333333332
4726,19.666666666666668
4727,25.0
4728,19.0
4729,22.0
4730,26.0
4731,21.666666666666668
4732,23.333333333333332
4733,22.333333333333332
4734,19.333333333333332
4735,22.333333333333332
4736,19.333333333333332
4737,21.666666666666668
4738,24.0
4739,23.0
4740,19.0
4741,22.0
4742,23.666666666666668
4743,22.0
4744,19.0
4745,5.666666666666667
4746,10.333333333333334
4747,16.0
4748,13.0
4749,13.0
4750,13.0
4751,17.333333333333332
4752,8.333333333333334
4753,12.333333333333334
4754,10.0
4755,13.666666666666666
4756,23.333333333333332
4757,24.0
4758,26.333333333333332
4759,22.333333333333332
4760,12.666666666666666
4761,15.0
4762,9.333333333333334
4763,13.333333333333334
4764,14.333333333333334
4765,14.666666666666666
4766,14.0
4767,16.0
4768,18.0
4769,14.0
4770,13.333333333333334
4771,17.0
4772,12.666666666666666
4773,16.666666666666668
4774,12.666666666666666
4775,10.333333333333334
4776,16.666666666666668
4777,14.333333333333334
4778,18.0
4779,19.0
4780,14.0
4781,14.666666666666666
4782,14.333333333333334
4783,13.666666666666666
4784,16.666666666666668
4785,14.666666666666666
4786,17.0
4787,11.666666666666666
4788,10.666666666666666
4789,16.333333333333332
4790,16.333333333333332
4791,17.0
4792,16.333333333333332
4793,14.666666666666666
4794,15.333333333333334
4795,16.0
4796,14.333333333333334
4797,14.333333333333334
4798,16.0
4799,15.0
4800,15.666666666666666
4801,15.666666666666666
4802,15.0
4803,15.666666666666666
4804,14.0
4805,16.0
4806,15.666666666666666
4807,16.0
4808,18.333333333333332
4809,15.0
4810,17.0
4811,18.333333333333332
4812,13.333333333333334
4813,14.666666666666666
4814,15.0
4815,14.666666666666666
4816,13.333333333333334
4817,18.666666666666668
4818,17.333333333333332
4819,16.0
4820,16.333333333333332
4821,14.666666666666666
4822,15.666666666666666
4823,11.333333333333334
4824,16.666666666666668
4825,12.666666666666666
4826,12.333333333333334
4827,12.666666666666666
4828,18.333333333333332
4829,12.0
4830,14.666666666666666
4831,19.666666666666668
4832,12.666666666666666
4833,14.333333333333334
4834,15.0
4835,18.0
4836,17.666666666666668
4837,16.666666666666668
4838,16.333333333333332
4839,16.0
4840,17.0
4841,13.333333333333334
4842,17.0
4843,13.333333333333334
4844,14.333333333333334
4845,15.333333333333334
4846,16.0
4847,17.333333333333332
4848,15.333333333333334
4849,17.666666666666668
4850,15.333333333333334
4851,14.333333333333334
4852,16.666666666666668
4853,12.333333333333334
4854,12.333333333333334
4855,14.666666666666666
4856,12.666666666666666
4857,13.666666666666666
4858,12.333333333333334
4859,12.666666666666666
4860,12.666666666666666
4861,16.333333333333332
4862,11.0
4863,13.0
4864,13.333333333333334
4865,13.666666666666666
4866,15.0
4867,17.333333333333332
4868,21.333333333333332
4869,16.0
4870,13.666666666666666
4871,13.0
4872,23.333333333333332
4873,15.0
4874,10.666666666666666
4875,10.0
4876,16.666666666666668
4877,24.666666666666668
4878,25.0
4879,31.333333333333332
4880,22.0
4881,26.0
4882,23.333333333333332
4883,24.0
4884,23.666666666666668
4885,22.0
4886,24.333333333333332
4887,23.666666666666668
4888,21.666666666666668
4889,24.333333333333332
4890,24.0
4891,22.0
4892,21.666666666666668
4893,24.0
4894,24.333333333333332
4895,22.0
4896,24.333333333333332
4897,22.0
4898,25.333333333333332
4899,8.333333333333334
4900,15.666666666666666
4901,12.666666666666666
4902,13.0
4903,14.0
4904,12.666666666666666
4905,14.0
4906,12.666666666666666
4907,16.0
4908,13.0
4909,12.666666666666666
4910,14.333333333333334
4911,14.0
4912,16.666666666666668
4913,12.666666666666666
4914,12.666666666666666
4915,12.666666666666666
4916,13.0
4917,13.0
4918,12.666666666666666
4919,12.666666666666666
4920,16.333333333333332
4921,17.0
4922,12.666666666666666
4923,16.333333333333332
4924,13.666666666666666
4925,12.666666666666666
4926,12.0
4927,15.0
4928,12.666666666666666
4929,14.666666666666666
4930,12.666666666666666
4931,12.666666666666666
4932,13.666666666666666
4933,15.666666666666666
4934,12.666666666666666
4935,15.666666666666666
4936,13.333333333333334
4937,16.0
4938,17.0
4939,12.666666666666666
4940,12.666666666666666
4941,14.666666666666666
4942,13.0
4943,15.0
4944,14.0
4945,15.333333333333334
4946,15.666666666666666
4947,14.333333333333334
4948,12.666666666666666
4949,12.666666666666666
4950,12.666666666666666
4951,13.666666666666666
4952,15.666666666666666
4953,13.333333333333334
4954,13.0
4955,16.333333333333332
4956,13.0
4957,12.666666666666666
4958,14.333333333333334
4959,13.333333333333334
4960,15.333333333333334
4961,15.0
4962,13.333333333333334
4963,14.666666666666666
4964,17.666666666666668
4965,17.0
4966,17.666666666666668
4967,13.0
4968,15.0
4969,17.666666666666668
4970,19.0
4971,17.333333333333332
4972,18.0
4973,16.0
4974,17.333333333333332
4975,15.0
4976,14.666666666666666
4977,15.666666666666666
4978,16.0
4979,15.0
4980,18.0
4981,17.0
4982,15.0
4983,12.333333333333334
4984,15.333333333333334
4985,15.333333333333334
4986,15.333333333333334
4987,15.333333333333334
4988,16.0
4989,15.333333333333334
4990,15.666666666666666
4991,15.0
4992,14.666666666666666
4993,15.0
4994,14.0
4995,14.333333333333334
4996,12.333333333333334
4997,14.666666666666666
4998,15.666666666666666
4999,13.333333333333334
5000,14.666666666666666
5001,16.0
5002,14.333333333333334
5003,14.0
5004,16.333333333333332
5005,15.666666666666666
5006,16.0
5007,15.0
5008,15.0
5009,17.666666666666668
5010,12.666666666666666
5011,12.666666666666666
5012,12.666666666666666
5013,13.0
5014,13.0
5015,12.666666666666666
5016,12.666666666666666
5017,11.0
5018,12.666666666666666
5019,14.666666666666666
5020,14.666666666666666
5021,12.666666666666666
5022,16.666666666666668
5023,19.333333333333332
5024,28.666666666666668
5025,24.0
5026,22.333333333333332
5027,20.666666666666668
5028,25.333333333333332
5029,28.666666666666668
5030,27.333333333333332
5031,30.333333333333332
5032,27.333333333333332
5033,26.333333333333332
5034,30.666666666666668
5035,31.333333333333332
5036,32.333333333333336
5037,32.333333333333336
5038,28.666666666666668
5039,35.333333333333336
5040,14.666666666666666
5041,21.666666666666668
5042,24.0
5043,28.0
5044,25.666666666666668
5045,24.666666666666668
5046,22.0
5047,22.0
5048,24.333333333333332
5049,19.666666666666668
5050,24.0
5051,24.333333333333332
5052,24.0
5053,23.333333333333332
5054,26.666666666666668
5055,22.0
5056,22.0
5057,21.666666666666668
5058,28.0
5059,27.333333333333332
5060,21.0
5061,24.666666666666668
5062,22.0
5063,20.0
5064,23.666666666666668
5065,24.333333333333332
5066,33.333333333333336
5067,30.666666666666668
5068,33.0
5069,33.666666666666664
5070,35.0
5071,22.0
5072,24.0
5073,24.0
5074,22.0
5075,26.333333333333332
5076,23.666666666666668
5077,19.666666666666668
5078,22.0
5079,24.0
5080,21.666666666666668
5081,22.0
5082,23.333333333333332
5083,24.0
5084,22.333333333333332
5085,19.666666666666668
5086,22.0
5087,22.0
5088,26.333333333333332
5089,23.333333333333332
5090,26.333333333333332
5091,20.333333333333332
5092,24.333333333333332
5093,22.0
5094,22.333333333333332
5095,22.0
5096,24.333333333333332
5097,24.333333333333332
5098,22.0
5099,22.333333333333332
5100,22.666666666666668
5101,19.666666666666668
5102,28.666666666666668
5103,25.666666666666668
5104,22.0
5105,22.0
5106,11.0
5107,15.0
5108,15.0
5109,6.666666666666667
5110,4.666666666666667
5111,15.333333333333334
5112,22.666666666666668
5113,19.333333333333332
5114,22.666666666666668
5115,20.333333333333332
5116,23.666666666666668
5117,24.333333333333332
5118,25.333333333333332
5119,21.333333333333332
5120,19.0
5121,17.0
5122,19.666666666666668
5123,25.666666666666668
5124,21.333333333333332
