,SCA_1,SCA_2,SCA_3
78,0.3001440846376012,0.22882412325371554,0.750313582239995
79,0.3307399805018953,0.2536858660079513,0.8212429066718496
80,0.35391503872429314,0.26961265350553243,0.8614857441299771
81,0.31213316196951796,0.2378157445347717,0.7643779332039018
82,0.39752574618307,0.3004102224946947,0.9421966920329338
83,0.2998560215693686,0.23031716594816878,0.7454277205039349
84,0.28233640927786885,0.2135280831225624,0.7043437820826659
85,0.2777140865391917,0.2120056101608735,0.6941886271080396
86,0.26435939397198005,0.20102204801691237,0.6703576701402301
87,0.2968658828195351,0.22214082838457191,0.7257074343201241
88,0.30184244971292457,0.2271250061455,0.7431186088347733
89,0.29464044567355635,0.22277509761970227,0.7324147491317907
90,0.3139691164854562,0.23688066484061618,0.7462620118919772
91,0.306870107030176,0.23063900912525362,0.7554443039739112
92,0.2782441386036772,0.21224387768732744,0.6961023593695638
93,0.2859643309666314,0.21748621154293699,0.718013357574844
94,0.2733016384376642,0.2087536735732959,0.6876381570241461
95,0.3072167857110917,0.2363370988333265,0.7614712868979971
96,0.31336252768363715,0.2364800625895803,0.7707858945888642
97,0.29620610814631243,0.22518934482725741,0.7396748386431389
98,0.3028007526685956,0.22454875855139267,0.7274948539358524
99,0.31011306797583865,0.2353432609019717,0.7775964906855615
100,0.2998049726470545,0.22017349267349764,0.7341692344382877
101,0.3035305084056797,0.23047543086107986,0.7512864793084868
102,0.29351220873083617,0.22043282283819288,0.7233852367614153
103,0.3018068245004949,0.22633052702045542,0.7386016851815745
104,0.2700314629346686,0.20329077346891805,0.6717472644033147
105,0.28564374240016044,0.21535760582550154,0.7033928936519965
106,0.2983486813776823,0.22721990412874046,0.74337112438392
107,0.28280423354138495,0.21475464628751018,0.6967569338783006
108,0.27970137269253026,0.21650364063667465,0.7075661908344052
109,0.29957981012529644,0.23004282864297645,0.7481138597094812
110,0.28971127672546576,0.2239225402651433,0.7226630126981657
111,0.288948186062384,0.2180493586092574,0.7141462885402268
112,0.33165521142363746,0.2539023553119871,0.818822970918509
113,0.3030024529811411,0.23017242343916208,0.7420025232647657
114,0.28220942558087875,0.21366225549768428,0.7017063523838125
115,0.26159743210536585,0.19959418977811835,0.6551442456407813
116,0.31599080422462655,0.23717318803877518,0.7543654408198274
117,0.31099277784400103,0.23142759626710271,0.7588155146011939
118,0.37704758385536347,0.28181974830869266,0.8875025412569569
119,0.30519815092112895,0.2317760122827402,0.7658215115313336
120,0.2960417152263369,0.22477780758985294,0.7236548826826226
121,0.27763396561402803,0.2128733954793311,0.7029038018405211
122,0.2960612129500055,0.2250574244292495,0.7214551157754637
123,0.29114563057062914,0.22174885154304957,0.7236189688029893
124,0.28214195512304113,0.2141873431579177,0.693984116239625
125,0.28355121484138907,0.2143714922012075,0.7086867499470995
126,0.2936825141867681,0.22163675284124215,0.717314574834837
127,0.29571216967146713,0.22454433102755184,0.7417869328595967
128,0.2822698770650334,0.2120765045424557,0.6992615478274893
129,0.2836678656099528,0.21467862195748205,0.7016164763555274
130,0.27751152595761014,0.20966022846186497,0.6933570306688106
131,0.277003971495262,0.20922183830928204,0.6899067649396842
132,0.27470006395471513,0.20896125570181667,0.6899567557694117
133,0.3115427519747717,0.22890857455127467,0.7596158459692093
134,0.30014971402605406,0.22854960944057368,0.7461758267382116
135,0.28737370516302707,0.21762512692979719,0.7172000840969106
136,0.30031620817509397,0.2307524108267411,0.7598880476448906
137,0.283630285429007,0.21789597035672306,0.7235303336069574
138,0.3183115311557914,0.24173543246145052,0.7780369263467217
139,0.2850949146529977,0.21430894585477922,0.7105184083674252
140,0.304540394237741,0.23339029530599956,0.7652734814982873
141,0.2879231358209823,0.21073186354668463,0.6971809145881719
142,0.3123670529585196,0.2354387761890066,0.7636589248823661
143,0.2793685826556809,0.20573830135181398,0.6863580032758139
144,0.27569390198302574,0.20823357112109836,0.6772798478379893
145,0.30226060133525906,0.2268563297769614,0.7508821968816526
146,0.29345328990021063,0.22288672448693914,0.7256495940528152
147,0.3016356100590011,0.22849089356762053,0.7600575789170189
148,0.29370905106717804,0.22141080058831483,0.7164644425373022
149,0.2939537345758896,0.22303472580903558,0.7248375528429006
150,0.3176633777403345,0.24034257364933623,0.7700622451476677
151,0.2831918901870122,0.21581381485066864,0.7091448627442806
152,0.28653346186294554,0.21742920415118586,0.706951856179598
153,0.28896724717670363,0.22034632356377168,0.735513446916437
154,0.2930308374556785,0.22072297589732426,0.7289172845996731
155,0.2838064206953231,0.21831883902737112,0.7061486967035647
156,0.28789738449673075,0.21528619052397469,0.7100014525987516
157,0.26524759031277156,0.20138438554097507,0.6533516656301254
158,0.2903559281521659,0.21344201281079075,0.7123826965857143
159,0.30606706679159945,0.2305163324290219,0.7484749280477007
160,0.2848459527687476,0.2130657859899014,0.7059066481278194
161,0.26540939671551866,0.1991509591172248,0.6504511436179787
162,0.27697483120867045,0.2102660941431216,0.6922948211672618
163,0.28447020351140617,0.2150663253482817,0.6952763143579125
164,0.3051327624802321,0.23357746245370012,0.7608058914879634
165,0.28756869632448895,0.21967721804482981,0.7066894146559223
166,0.2695187717818491,0.20797441578861994,0.6728773308165106
167,0.2851258293376642,0.21738357299229194,0.702801206797703
168,0.2855249594494236,0.21892512299515215,0.7083098263188246
169,0.2764236119906187,0.20897381024689834,0.666083242413926
170,0.28331674880361063,0.21307603495630226,0.694464318888549
171,0.2736392175152486,0.20971187872987268,0.6826587894856699
172,0.3211175427434203,0.2374742717026604,0.7805697793504989
173,0.2760264026987042,0.20615473780774454,0.6836309105617463
174,0.2823483690339159,0.21291377000174783,0.6940122814371129
175,0.6712337186395756,0.5085262046963217,1.552639051791005
176,0.3631432286107603,0.27551851143954276,0.8703181718424293
177,0.3167473920560927,0.2417449450687499,0.7883029694700414
178,0.31106826891697503,0.23847004412400208,0.7814939842787604
179,0.3208851241444703,0.24525686770457722,0.805421011706322
180,0.29656618890890624,0.22560133894209988,0.7341309716398767
181,0.3161591495180601,0.24239681209206765,0.8001699278202121
182,0.28219987498437116,0.2169656123867609,0.7078146004863514
183,0.3184661859728063,0.2405402607720938,0.8011234551565891
184,0.28069332400451075,0.21382027218323318,0.7005714649791104
185,0.2881941264265844,0.21808522729330926,0.7229670931610055
186,0.2946921323313679,0.22200504344959018,0.7232321412582555
187,0.2884291838057401,0.21709654357044492,0.7116419187287288
188,0.27184609207952243,0.2070106798081788,0.685377739115559
189,0.28389705562258294,0.21641865379133746,0.6996445906372791
190,0.2966570980800629,0.2272928992722014,0.7171277687167008
191,0.29721910628055304,0.2257848882421047,0.7291190500607324
192,0.31809194433327914,0.2409429269773067,0.7832978661229414
193,0.32787447863085956,0.24778584095770856,0.8004071918939163
194,0.3039509421421029,0.22870519903303094,0.752019170654723
195,0.30129546359253484,0.23100682629441144,0.7566642640955614
196,0.30563736680565606,0.23651485804886258,0.750176838021279
197,0.3333401732692463,0.2475742659194606,0.7665233901584848
198,0.34211281300844937,0.25904708352710015,0.7797891856184549
199,0.3171454689837498,0.24189649421587847,0.7911717294535788
200,0.28178516536227416,0.20921024654032153,0.676238596563753
201,0.29774073976168947,0.2266067509852187,0.7291375182840156
202,0.3105085926905255,0.24070220718475843,0.7600609371403205
203,0.3077306287044335,0.2337909631217245,0.7424631056539667
204,0.3335313732052739,0.25188427676603603,0.7828094854662632
205,0.29834322648346556,0.2316941056916779,0.7481069780177778
206,0.31355886115918447,0.2421620729006184,0.8053892647340818
207,0.28272121957221596,0.21763852975016157,0.7087367277095994
208,0.46576627537048054,0.36463055893828034,1.1243130929082326
209,0.29593108569601706,0.22671246882488674,0.7310473190167348
210,0.3004579330357613,0.2287822111104223,0.744125307652493
211,0.29497291873282894,0.22696683846013113,0.7263119704951088
212,0.5088870944329954,0.3808943104452194,1.1671651213473762
213,0.24570516183830388,0.188768212446079,0.6067472189253824
214,0.31244999665644196,0.23525739013189342,0.727730502913946
215,3.0386450086157315,2.759461536518287,3.85339452425043
216,0.27287699260817666,0.20802814520622637,0.6621434082295148
217,0.26618365690259155,0.20507626155983424,0.6639104920399105
218,0.26767012550500485,0.20606818132129115,0.6739455331091734
219,0.2724588150259928,0.20876612062915323,0.6774989014671993
220,0.25457252553480963,0.19736710416484413,0.6530819586830369
221,0.26939846530549477,0.20743705841239324,0.6687029661350415
222,0.2628662621368446,0.20367370018586683,0.6635833011358601
223,0.2953745967679392,0.22640989440877718,0.7544413036071808
224,0.2855252900353544,0.21757482178213833,0.7030290934942852
225,0.3071955282473372,0.23475686856844108,0.7648024984651568
226,0.3049793788674114,0.2379717147315622,0.7485261267063994
227,0.3123493937891175,0.23715338398480057,0.7817144710337498
228,0.2922735818343248,0.22295504679619219,0.7144956419270853
229,0.27143928458321775,0.2064002402966252,0.6742030169609444
230,0.8140580206234811,0.6680372146735541,1.8651155753962965
231,0.2612590947366747,0.19982958405321957,0.6544919008395949
232,0.26057052412098064,0.19961785368514726,0.6433576044351842
233,0.2659133904786573,0.20224828160256053,0.6573886829420945
234,0.25892396651536637,0.19783672679898356,0.6508121440661686
235,0.2505528245061428,0.19154530071476253,0.6072994449889157
236,0.27917751339263375,0.21285798439219913,0.6932431119075935
237,0.2825817164045005,0.21489772741963742,0.710184766385309
238,0.2681766843709258,0.20645047440818315,0.6667312876858911
239,0.2851046312620109,0.21427873046828097,0.6781651552219942
240,0.2828778451438105,0.21660174315069713,0.7033239070851898
241,0.2813738926613827,0.21212816049816882,0.7030543403326016
242,0.28588804293702075,0.21864217548939385,0.7098110084346956
243,0.28095653865718795,0.21201497252117724,0.6934374381238325
244,0.27797601401632493,0.2124213366050651,0.702107741142591
245,0.2638266187768434,0.2023692136588394,0.6488258541240939
246,0.2738070269924479,0.20799552342390207,0.6728765336250127
247,0.26139441496645344,0.19882818010833556,0.6601458226894641
248,0.27758916032105524,0.21203864810913298,0.6893447135050397
249,0.2635269498863391,0.20095288332672454,0.6517550168722561
250,0.29819840926366825,0.22775404897634327,0.7431006537063924
251,0.2718078614213415,0.20649311916990562,0.6715914346955736
252,0.24978059973587577,0.19623437108176528,0.6202458635824211
253,0.26369175463068123,0.1997541805948333,0.6607755120924421
254,0.2554297669923631,0.19389298202814903,0.6308402883173327
255,0.2637633826605592,0.20085983795785167,0.6574712373375237
256,0.25625401078356497,0.1955830584687002,0.635422704938571
257,0.27110422777633864,0.20636954561709484,0.6767317964883196
258,0.26346894281906086,0.2030995184623724,0.6459004364823446
259,0.2870294425589967,0.21923952743854888,0.718762947650592
260,0.2667239244718373,0.20312161961893307,0.6722334934816672
261,0.2727944925753429,0.20897929168179433,0.6722451138869983
262,0.27692411056939487,0.21015598387173673,0.6938372586919209
263,0.2810906082876509,0.21430648503110805,0.6877160346892288
264,0.2706158592273903,0.2047104367748188,0.6506630043541575
265,0.2753235401868221,0.21035982667689115,0.6731163808879569
266,0.2629644257202691,0.2009740334165166,0.6620961147448821
267,0.2889008818060318,0.2219284374225413,0.7067760873044842
268,0.2663270819262098,0.20292608809018783,0.6611650740204078
269,0.2706021047632082,0.20709375932495663,0.68047004001933
270,0.27254482700664145,0.20767037586247722,0.6622830936120178
271,0.27327350068789397,0.20857205287609396,0.6794661352113183
272,0.28218824122940556,0.21560271152260685,0.7057399469919827
273,0.26824073637517787,0.20690630566180088,0.664277851977158
274,0.27392826031100675,0.20804232563001426,0.6799675210024086
275,0.2644186142390299,0.20286240233497033,0.6534573771291868
276,0.25934199839723276,0.1973589648384072,0.6363473780316153
277,0.2600082070356991,0.19750273940829577,0.6476703516438201
278,0.26509245144874855,0.20385702769076863,0.6557174690611595
279,0.27074241016038075,0.20638890585855263,0.6639028999938906
280,0.26412169774169447,0.20305290842861354,0.646296337491976
281,0.2702733540303137,0.20678651460352465,0.6781016321401422
282,0.2619111238708866,0.20193561084285208,0.6410777888323771
283,0.2657249191100843,0.20163025728054682,0.6534055510575026
284,0.2694670154169267,0.20742289392783025,0.6647693756591668
285,0.26054584444864887,0.19892408422221494,0.6477344074275899
286,0.27797887549881084,0.21102923547916735,0.6841310848546516
287,0.28593361847839066,0.21805038916479863,0.720034679014424
288,0.6085481258763937,0.4662784757691363,1.3901014842351747
289,0.25667706582779537,0.1954677634462038,0.6396745782546921
290,0.26343192694085654,0.20201085677407607,0.651149037032845
291,0.26078094726309287,0.20040718174284264,0.6619021774941977
292,0.2684517431102965,0.20471881768105435,0.6683949829130389
293,0.2701169964572052,0.20669424871013142,0.6688277020917617
294,0.2683615894870933,0.2039684567214347,0.6789137553880574
295,0.2840368999222211,0.216449126807971,0.7057168476514406
296,0.2886571450135003,0.21832793601208605,0.709755938791925
297,0.24986876408430714,0.1910457928422068,0.6283096563375759
298,0.2753493118927299,0.21019638698410553,0.6901208032066729
299,0.2865140667110924,0.21800939937729738,0.7047835196181668
300,0.2584267074147927,0.19626496317066672,0.6439219088096254
301,0.2716237784295761,0.2092102771287932,0.6832445274929995
302,0.27196987752829005,0.20928970194312302,0.6643870233505037
303,0.2741365341706529,0.20872772566607453,0.6668152747001795
304,0.2724650458699597,0.20884885567608746,0.6807595375357972
305,0.25989131640258045,0.19795471188091052,0.6496135105863667
306,0.26799668879189675,0.20445265671354867,0.6476621631059888
307,0.2742080489404876,0.20899856872292763,0.6844939280606045
308,0.2909123884150872,0.22038865693877202,0.7275323643084137
309,0.2617329128791395,0.20019729314888274,0.6500830321710062
310,0.27347843373937,0.20717422900923446,0.6743776970677484
311,0.2631450645788227,0.2003383767447583,0.6508265551553994
312,0.2555439254749944,0.19711887541414677,0.6250398788826826
313,0.263439828632854,0.2016539383489841,0.6359098061494176
314,0.26097518398451053,0.19817905836548308,0.6486430871702877
315,0.2635372137982612,0.20164266418120974,0.6584635994979493
316,0.26909954157523736,0.20506864757075896,0.6567758436661046
317,0.2728943323193438,0.20718220369982354,0.6622635717509361
318,0.2770144171127501,0.2100864676129954,0.6924872916842354
319,0.26663797863376293,0.2042923815679797,0.6669478609745335
320,0.2685933540825347,0.20611241705025826,0.665831550935222
321,0.262784750025059,0.1992845826948303,0.654188934385081
322,0.25543636388883767,0.1947555362814379,0.6306129298495475
323,0.26783565997869957,0.203517070641843,0.668186844439592
324,0.2724447462585966,0.20805060900349193,0.6712415363786536
325,0.2613192991837467,0.20070276433605447,0.6398331814485941
326,0.2733071629159622,0.20927043776991375,0.6892875367276837
327,0.2655184960433157,0.2043070505028495,0.6515047481452315
328,0.27727547619946286,0.21238915471688827,0.7020709325785432
329,0.28195199825037337,0.21581210001628703,0.7039765368372222
330,0.2778592722543154,0.21165078017617775,0.6702092974792224
331,0.25348699190450086,0.19466278795677447,0.6352238991359549
332,0.2583434814315739,0.19744690213414068,0.6374841816533139
333,0.2562627213135971,0.19555759240093115,0.6327231675644046
334,0.2673692883356269,0.20432481388864926,0.6640630899458803
335,0.24935924291248554,0.19033841665285733,0.6334994019648492
336,0.27693464651769784,0.21026987060147337,0.6732222256612566
337,0.2500608140187844,0.19145304102133784,0.6311240100501407
338,0.26011072316643974,0.19900014287719264,0.6444257146768091
339,0.2648952278237993,0.20412436197609934,0.6677646512098099
340,0.25307476255758526,0.19282227564600335,0.6232271451594589
341,0.2644699712486723,0.2022397396641615,0.6756128895971242
342,0.26055237207658993,0.19963926308959443,0.646285618915923
343,0.2792371365064755,0.2141907395519946,0.6945015508990691
344,0.26473051598435354,0.2019170899742858,0.6634389565575086
345,0.2691767384086479,0.20559916044133153,0.6626966932702892
346,0.2518664234244649,0.19281522103481505,0.6293780761675309
347,0.2566940258037525,0.19694402107930442,0.6147551721588057
348,0.2745239892849024,0.21059874956528826,0.6861950716190482
349,0.2885244581417612,0.21832591790025033,0.7099578808980381
350,0.28065337503771814,0.21367821841595838,0.6843427107339991
351,0.2957417519414615,0.22769814146937828,0.7247349395475985
352,0.2860042661292161,0.21742008450987135,0.7196624658948091
353,0.264583269676681,0.20208064050306992,0.6636156383699906
354,0.2851126150291178,0.21828495565835773,0.7145464721339105
355,0.2780725675562436,0.21187902754472104,0.6863661345802615
356,0.30177581728347214,0.22973391725520245,0.739696192469942
357,0.2821987479636031,0.21618858153570328,0.6946980214122938
358,0.27856283609423277,0.21293764583023633,0.6937229103629553
359,0.26242124877367545,0.20139569227851617,0.6487052903290725
360,0.27990439408458595,0.21068814585057616,0.6664683051922365
361,0.2689425600467953,0.20345441784469537,0.6743482253655038
362,0.26570135012427704,0.20231034089621217,0.6588765249276046
363,0.25142073705145085,0.19031429913182818,0.6278170662766335
364,0.2697269264037617,0.20764617968896878,0.668266331514561
365,0.2648929699736159,0.20297548872713606,0.6659156941942503
366,0.2685562259437529,0.2050373122164872,0.6715290248455467
367,0.26681224427016714,0.20395217557054343,0.6636266672969545
368,0.25619294601761405,0.19693538108634134,0.64088988277518
369,0.25931489790198586,0.19903686161115172,0.6522253680087939
370,0.2844449962176456,0.2160629687042312,0.7059073828824808
371,0.277150651425454,0.21134460667016122,0.6974022521607917
372,0.2646057427539544,0.20200495066524515,0.6583539201953236
373,0.2721761796147783,0.2062038912572997,0.6857663327397431
374,0.2610873346238695,0.1995461056204797,0.6464783927360079
375,0.2719591543643097,0.20767819349842484,0.671848540606826
376,0.2740953641503612,0.2089270376002047,0.6730653026886647
377,0.26455579018302383,0.20114959784533748,0.6606219204694496
378,0.2716907442141209,0.20680991169628296,0.6812145560627002
379,0.26409065779755747,0.20071127834769695,0.6449245083699833
380,0.2987768732675621,0.22777719166153323,0.7478036354351605
381,0.26982094254630556,0.20669934875455304,0.668242327520393
382,0.2749291203251362,0.2082805462269433,0.673590898961778
383,0.26165680461338486,0.200706808316223,0.647518852462109
384,0.2550967128789153,0.1946848661049091,0.634252242194129
385,0.26944099943748,0.20703621172647624,0.672356325716645
386,0.2750777709365023,0.21019535982160495,0.6869519968117032
387,0.2877303087921182,0.2173758819333882,0.7146371729479509
388,0.2627541314381373,0.20076624977545435,0.6574444552748626
389,0.2597334557730768,0.19667123891850144,0.6466111351535558
390,0.275847228420845,0.2107498912406615,0.6889808989150649
391,0.27500471633052903,0.21142297037297395,0.6761848092902629
392,0.5679354643051823,0.37279685665724827,1.0865363023883325
393,0.5209305365696224,0.3952956895311158,1.1440138238609825
394,0.6916621922915398,0.4804650891775128,1.4137947607451424
395,0.6777162396737767,0.4995212492268297,1.4460136205637821
396,0.6569516356406174,0.4443777328614225,1.2934972079734197
397,0.5720951899140768,0.4102328408338668,1.1916780476602649
398,0.5646762545389078,0.4304084704534646,1.2517775972156087
399,0.7322939094732474,0.502386618260946,1.4465617609365053
400,0.31911017794383817,0.24155653394026283,0.7825994088763973
401,0.4442137550518051,0.33850104716624513,1.0189592799856548
402,0.6163880517170731,0.4549853739347714,1.3447841353626595
403,0.3164552052192317,0.23028944491797881,0.731784782017552
404,0.34018604102167216,0.26236055348899195,0.8324420894225988
405,0.46252895040786485,0.34869408393207035,1.0235826577014009
406,0.456755112960085,0.3449576314108568,1.0468375434361266
407,0.4845068975553848,0.3678464711485427,1.0686388705398995
408,0.4304240482644554,0.32235685429544203,0.9925295830236294
409,0.43891811933842456,0.33140867921761585,0.9804540108621098
410,0.46739445085754405,0.3485692254106712,1.0617464188235228
411,0.38091855641811895,0.278253105715944,0.9021941813133942
412,0.47361296706063,0.3425748701933921,1.0442387453840865
413,0.5026629329848237,0.35670914707150164,1.1022227658967827
414,0.6866182394791683,0.45976234065729354,1.311872034141814
415,0.5841542058787021,0.4444929120111879,1.3468350461642966
416,0.4121632500322284,0.2867660043032967,0.8930408641477157
417,0.4903544219671409,0.3734465174733169,1.174676701212003
418,0.4559269420178146,0.30830966898046086,0.9415582734617736
419,0.317302989657777,0.24153948241060824,0.7658076523960972
420,0.42582480177434057,0.29106511770762633,0.9000858558575549
421,0.44608272596609605,0.3343080241736222,1.0150894704686793
422,0.45778697169870075,0.3146944624168207,0.9800412528607474
423,0.3489751495819747,0.257683395794347,0.810738807191019
424,0.44585433370083133,0.34219584372350725,1.049897666246919
425,0.5107773162541385,0.37692628320084864,1.171049137137185
426,0.29289587426795827,0.2228281611009458,0.7252501659823424
427,0.6987192541051058,0.4829239345807964,1.3274864472224321
428,0.4672326266116109,0.34054020419834086,1.0570672420861527
429,0.3722371643097453,0.2605746848681928,0.8324338642657738
430,0.4022844100665951,0.3116563081684717,0.9706890356049355
431,0.3966786939772955,0.2762527867377674,0.8870041753078524
432,0.40680617849786016,0.305768497586974,0.9423002491128842
433,0.6650444730669082,0.44144929279150946,1.2757529815605442
434,0.4944822450033233,0.37794026995719765,1.1472263432312035
435,0.4001722681157623,0.2864352948088741,0.9379090042509491
436,0.4647958414970144,0.34476327575375104,1.045899049289461
437,0.3672492825465426,0.26420921453729274,0.8540992472861033
438,0.49796523291947187,0.35452449792125224,1.0576613318535073
439,0.4292223937984035,0.32474853625758676,1.039695287209562
440,0.4823902714254145,0.3469554947985426,1.0148946045268645
441,0.3960503263692371,0.3106368854576183,0.9965334267450102
442,0.37790214577286085,0.2707920091019711,0.857071797607277
443,0.31556646123810633,0.24512242678654314,0.7873031122285351
444,0.35212739275912514,0.2450382148055825,0.768328665725952
445,0.3293475484636397,0.24889300399350564,0.7885157791435077
446,0.5451729713134923,0.3653103859049451,1.1220408441391694
447,0.36997497651850936,0.27732454594735967,0.8584490568919831
448,0.4057804827155547,0.28085591830334217,0.9196023771995787
449,0.572949355873111,0.42696904261405844,1.2724824559155339
450,0.4395939154819939,0.29896173253775005,0.9473933824171444
451,0.43034593201126925,0.31494797878718583,0.9520346925403455
452,0.4008778531949533,0.29875391153236297,0.9408003946218446
453,0.358653037563997,0.26382672636276483,0.8359028945769867
454,0.6843541930847318,0.5258633747456597,1.6745942920206636
455,0.43588925253712746,0.3139291595267892,0.9620764465797504
456,0.4712387418211378,0.3642126963778221,1.1585696141109154
457,0.49999877456129355,0.34457965648712763,1.0585545896063975
458,0.4272919913163441,0.32472088396798726,1.0037084227971207
459,0.31800639666464875,0.22424218344513022,0.7184016312083765
460,0.3453037508656733,0.26477080463801356,0.8341322114473839
461,0.3494016363369053,0.24181945887858372,0.7903500471395816
462,0.5720390062927766,0.4227925900078524,1.2591652676323417
463,0.40811312407770783,0.2848835568898781,0.9362534806662253
464,0.3089912697272592,0.23352881840671974,0.7271085817336804
465,0.4103748669575256,0.3076398323346476,0.997910522354259
466,0.41361083796547815,0.30353571228391857,0.9376405929998685
467,0.35102930304868163,0.25617444281193924,0.8318019142083313
468,0.36955238441060795,0.27316357331080887,0.8505666427692888
469,0.42223383647849755,0.31207356077970044,1.007456835410144
470,0.438790086825283,0.3065490493378333,0.9513654892883264
471,0.48913887492357694,0.3686031781469583,1.159854961020489
472,0.3769393075065589,0.25821142151807613,0.8076378619436835
473,0.3373557361662711,0.2627400330848171,0.826079923964483
474,0.3606640512083316,0.2515031888611767,0.7902015782989628
475,0.3978015115130552,0.2997117650105867,0.9567050749802148
476,0.5406198214893291,0.3606041258646933,1.0963303334154428
477,0.419324064991176,0.3166209367467982,0.970632596444039
478,0.435732799635305,0.3227182855774712,1.0303673493751777
479,0.37351565393073194,0.27407431733903087,0.8692125749109865
480,0.40809096970432956,0.3104700261775363,0.9934031963282793
481,0.4187920536078083,0.30820318843958344,0.9553071355332287
482,0.3587660989505937,0.26001264109841044,0.8443594605636358
483,0.4954026430173662,0.3609132475037105,1.07115384074691
484,0.3642943707407245,0.28040476304554385,0.8891050171351097
