,SPEC_1,SPEC_2,SPEC_3
113,0.22890225193960306,0.329213313103476,0.1394940900934437
114,0.1797940573569875,0.3360090394604314,0.16464743199108722
115,0.05263610323146034,0.4288519640385458,0.19488692671675423
116,0.052349722813189385,0.43141924897293654,0.17696899481274855
117,0.062091409341651964,0.4442591094494797,0.17125376002960083
118,0.06792664318124374,0.42118637053967,0.1854446666815048
119,0.05157859949177737,0.4655129420290287,0.1731522614877371
120,0.24457563822810693,0.3302363008329019,0.1358056810310505
121,0.22623844073349736,0.3444080851517392,0.12058883035908609
122,0.2474826310042932,0.3201153401685725,0.15729262588881338
123,0.05575608011583449,0.45711559003767765,0.20512201377014744
124,0.073991049904277,0.4398675553771878,0.1609263772545512
125,0.1857477434905586,0.33292922236351796,0.1723901277792481
126,0.2413860713498248,0.3398543840843442,0.13995694329741656
127,0.18404959014500163,0.32949184634831824,0.16400525794896958
128,0.2324637835710623,0.3386423738440244,0.13857998519112713
129,0.04500353667263132,0.4544489228803169,0.18794561915792388
130,0.23533942421294843,0.3412383706487686,0.12986790779216684
131,0.18164109386375057,0.3384547075885188,0.17613407446317625
132,0.05501276336111505,0.4402315969152122,0.17229640763238266
133,0.21904970041532446,0.33373799964679496,0.17619233960499062
134,0.047543725569868585,0.45903637196838865,0.17001543778283998
135,0.060892558197870254,0.42922857574238144,0.18523065696941143
136,0.24165270517269405,0.33499818274006293,0.12832332393323764
137,0.07406731770213648,0.42945507085087664,0.19159589263990448
138,0.049348157890217174,0.44855890158487033,0.18899108659702563
139,0.07072034002730551,0.44188169062477567,0.15690982973294856
140,0.04757175831188127,0.47013049697076115,0.17074079577817058
141,0.06797648311076566,0.4290450192246917,0.1769171789748522
142,0.04533124098028821,0.46991905814274043,0.17511910964961774
143,0.06722259158374859,0.44276892454701666,0.17691906371868713
144,0.20938422743827925,0.33166626308806635,0.16203366273902736
145,0.05462751097496016,0.4421712401035688,0.16781411962027418
146,0.044009589834473284,0.4659056579744289,0.18549509081195026
147,0.04210898644183337,0.4716749010296496,0.17178777344977544
148,0.22336547051501937,0.34993719525063033,0.12998276438475437
149,0.05434738255785986,0.433514286064009,0.17625840254002154
150,0.23364488847618464,0.3481429132569444,0.1331642791860704
151,0.05261078062866296,0.45594630307361345,0.15726790716949218
152,0.07691076981405108,0.4254780764948772,0.18150932138135856
153,0.2267963282214537,0.33394590086408643,0.12627874601675734
154,0.06261113822719969,0.4631900524154042,0.1473441478839998
155,0.04565831947390986,0.4591914561437678,0.1779207058903582
156,0.07609470108331588,0.43362894875376473,0.1585779700686982
157,0.23247154337452397,0.3234787047129752,0.14897352073121325
158,0.07298656949055683,0.44167483940719765,0.16150471521273266
159,0.07327318767683336,0.4219014021075819,0.1802970540857939
160,0.04639836526250651,0.45824775509946725,0.17881684130218667
161,0.23154796754248785,0.34297642025225783,0.1207322324740405
162,0.06009698018770295,0.43401259391133995,0.16333706075266538
163,0.09728200454154291,0.39898105989348126,0.17760546070602376
164,0.20717599590856647,0.35182146642226153,0.15547677795919548
165,0.05755102359878655,0.4350084212043318,0.16915106664625282
166,0.05229005246938244,0.45011324442239287,0.1614473536157151
167,0.0605938203360874,0.4297631945372746,0.17593071620729625
168,0.04110109794352845,0.4673333847757716,0.18112331070268686
169,0.23668163013629614,0.3359497362733489,0.13086578452085104
170,0.04750371531161349,0.4602022616252032,0.19531007497885675
171,0.2361248041056213,0.3259976883104723,0.12919010677245407
172,0.06037924202759611,0.4481799134564999,0.15528853964753586
173,0.07260060046003305,0.4254422536189795,0.18992865692934754
174,0.23830899168780692,0.3441722959991642,0.12131276268908102
175,0.04890729999222376,0.44498999025774844,0.19956333802322992
176,0.1982464568911896,0.37190122661114317,0.13221979262285638
177,0.14611613152842898,0.3606731662906879,0.17205878311336606
178,0.038466355899395024,0.4858615962099449,0.18074862199180122
179,0.20767525202544085,0.3444148250470645,0.13402252601376488
180,0.12257887216832793,0.38183678262833837,0.14729377088443965
181,0.15263243524184095,0.3786723001157658,0.1554894153662354
182,0.20489025738098587,0.38079026528878485,0.11182494788753458
183,0.030875368429668697,0.4441085463505715,0.18065847411568944
184,0.2627147818178227,0.336416563576752,0.13326606258286136
185,0.042103282129935034,0.48310589904999107,0.19731319171424783
186,0.24037829068895922,0.35121807488976003,0.11292766189731852
187,0.20770227055191984,0.36209524506626284,0.15241337208357328
188,0.18193272093751378,0.3646204471070082,0.1464957089897989
189,0.06136932568964279,0.42883687984484853,0.16935757468025717
190,0.15511382179992023,0.3621746477177827,0.15688180057012424
191,0.17627658140225322,0.3799713332234383,0.12913321304325817
192,0.062864281701013,0.43094763602376523,0.158142944764366
193,0.22089391183923765,0.36842272265780523,0.12330701634511253
194,0.11966457502762537,0.39781128939319704,0.14706070957408982
195,0.14930285607367824,0.38338705566250086,0.15920037061790013
196,0.026328924524560687,0.4569419529147191,0.17466729155425512
197,0.007089069269057267,0.4539932983143381,0.21984861614392204
198,0.0029092697717571455,0.4806904993282445,0.21360386287163555
199,0.0022713741243830564,0.5097892250691951,0.21878686254834562
200,0.04387269253743968,0.42917018972119025,0.19644383566185786
201,0.026103058094920153,0.4524152136147999,0.16434370186974345
202,0.039166413584259235,0.4480697994634383,0.17382452009639626
203,0.015074447926700709,0.46349004968339685,0.18773372945808361
204,0.009014989265021629,0.4715257137311422,0.21018948123137088
205,0.008693999774415612,0.45717671476774124,0.19870559708921018
206,0.0,0.4626269404809559,0.24301165963814175
207,0.0163483296880253,0.4476604966737288,0.2234483604479756
208,0.03251740326490969,0.4394091100548786,0.20187405325344288
209,0.04136569274185835,0.4042752487432713,0.20928856536162582
210,0.04745683662914346,0.3943900815616776,0.18339852649963556
211,0.029368222067885898,0.4394818389882163,0.19584800449767542
212,0.024396145232393036,0.41255797004006606,0.266860775102055
213,0.016997801103036534,0.45853720867795744,0.19389182075359396
214,0.006917604791918072,0.491441525588842,0.23703637941883376
215,0.015092814608923012,0.3944177816992941,0.2864938723994601
216,0.020664177856717227,0.4490136572911802,0.20812185054867674
217,0.019725070838462762,0.46643199568905425,0.17138219097489726
218,0.02178191097660846,0.4596509747077667,0.20355990938986543
219,0.014266356339117749,0.4362515309809708,0.23035671830197513
220,0.02396616287536786,0.4667603694293646,0.17754713655956117
221,0.0,0.4671601298564593,0.2400995032949287
222,0.030928653309487294,0.43200080081111764,0.21052387388868068
223,0.026586937289024663,0.44999916803529033,0.17139140552146995
224,0.039840235365007796,0.42885793280071244,0.16555379892056124
225,0.019996020165127498,0.44168550248427935,0.18691365574238789
226,0.03536066434418563,0.4199627642950375,0.18420450731694724
227,0.02494400745427877,0.4516360138857957,0.17897230004852152
228,0.05140895792947193,0.4373258977474644,0.1672122254678412
229,0.040655193329059855,0.4052981005234394,0.18831876484859697
230,0.04287775795195234,0.3155077385244991,0.29729966580308476
231,0.021567833428653566,0.44366395274502496,0.2045581873120975
232,0.01787915851706975,0.44990305245307755,0.22432807996180107
233,0.037592752707031996,0.4127110459957025,0.17634132096117475
234,0.018986168253731027,0.4415860060510671,0.20051474449648582
235,0.013026842705143048,0.4643255253281797,0.22458412358383378
236,0.04246771769811337,0.41949276168594896,0.17976657120202283
237,0.04406034780356431,0.42291200742472096,0.19501565929208908
238,0.010874391310183544,0.4669505653670649,0.21992207577866532
239,0.007636770265470899,0.45004180296180585,0.22675103106717864
240,0.04373083785329503,0.43919617171955605,0.1937331430251763
241,0.005024170396493668,0.48586978257019336,0.22687213038336168
242,0.012836626728554871,0.45868638983398446,0.21964161941591748
243,0.004746333127991406,0.4885362756603759,0.24646773819991438
244,0.017777076354135068,0.4587380784039932,0.21663824707181814
245,0.0640686625998837,0.4338578188935329,0.15291749966017595
246,0.056084970933508005,0.3994048035510891,0.16866397001317016
247,0.05368143405930843,0.41436753783836955,0.18349442160399332
248,0.008552017553703025,0.4391550111293306,0.23364510859098828
249,0.016731191826076835,0.42106890524414187,0.2630621350327617
250,0.013957157289545665,0.44891592331293084,0.21716663902233438
251,0.03291454543862196,0.43520078244812666,0.19508674636450488
252,0.0486097056363312,0.43456789191799156,0.18966238297295557
253,0.016370924129975182,0.43593037666699574,0.2260987774061324
254,0.02886523769394809,0.4175141795656638,0.22318046463327088
255,0.024345821498783005,0.40799630777460627,0.24828542289537597
256,0.036016369704689466,0.4092341029932438,0.17345712591761672
257,0.02178267442045257,0.41372449552329144,0.2270303458289022
258,0.06710174129359424,0.41582716366615324,0.15177000504991353
259,0.06803845456443725,0.40599223652235295,0.15225347983477
260,0.03909387223822151,0.4178967661916137,0.17509297785956138
261,0.04233275399549039,0.41599445140774094,0.17699438898288494
262,0.010448021159108834,0.48459703268556575,0.21599702325227993
263,0.048841849471129954,0.4102467978727545,0.20842283606933804
264,0.05296081346318112,0.40185357678309086,0.18398019502812007
265,0.07849654534957154,0.38844878083333895,0.1809870078017008
266,0.005515493585808103,0.4829741376473736,0.23809502233271032
267,0.020492467909311984,0.46873451974678265,0.19800111652703734
268,0.05555429579539879,0.41177669704545017,0.18663582766341413
269,0.017033344508256817,0.4494761330076575,0.20022373092366766
270,0.04622489908768395,0.42745168897087443,0.18658535943855845
271,0.039822783892312356,0.39862641603224813,0.1927316167200204
272,0.06239731380488751,0.4051814582884367,0.16173406293471512
273,0.09706566673082662,0.39861363951143713,0.13330621535551224
274,0.030277254811124223,0.43485796723053394,0.2290919376871539
275,0.04768302242349133,0.4360395069596216,0.19141286754800754
276,0.006087700309702312,0.4596174787390778,0.2540728170827164
277,0.05169643926678358,0.4074026852950502,0.20581732476998935
278,0.07029998523524396,0.4077967191211315,0.16355259272005768
279,0.01604265248841979,0.4394496381529889,0.22563009972859052
280,0.07298747078738861,0.3878631783511459,0.15978575076642443
281,0.05723493641447731,0.3985327826225091,0.18921836295958433
282,0.06991772761033013,0.39141680745257185,0.1561401312374693
283,0.0,0.47927653942176474,0.24236310669486497
284,0.04678168911603092,0.4157972751446077,0.16447958343237465
285,0.02609988913657769,0.4250273446141697,0.2340988650384735
286,0.04329987289957862,0.43153119834413806,0.18159424517629158
287,0.0032671045405239544,0.4850027932578166,0.21530413438555374
288,0.005887813362738538,0.4784859683230299,0.2432675744257238
289,0.013019122431698693,0.446432549103574,0.24120967913187175
290,0.03302957411748883,0.4183801330189334,0.19398313573858592
291,0.0222459122582225,0.4735013075528175,0.16784768052332996
292,0.04790017641136543,0.42665760885229836,0.18606867134631414
293,0.05688837730959682,0.4025649607978797,0.17237640658775216
294,0.0019560789158117194,0.4567581790273825,0.25683045634951057
295,0.004366233256092507,0.48522946100545594,0.22705115086973027
296,0.0036695080894225273,0.5045924785077858,0.21201850895734656
297,0.09730526617254835,0.3646098926482495,0.15606949552677565
298,0.004313623709635862,0.48964884352956645,0.2272207222311882
299,0.07580585610681234,0.39241261547856227,0.1630653585880022
300,0.05140906855438162,0.43665431568527124,0.16483992618355697
301,0.034406377011618354,0.4244009917785739,0.18852965642183375
302,0.06165678905359722,0.4347108402269403,0.14786576346064248
303,0.0029658573472224016,0.4602213482925587,0.2316305463306905
304,0.056670997649843007,0.4274922352609107,0.14598616387641478
305,0.0020249262924498515,0.443635937312714,0.25474085415310477
306,0.005042650230437088,0.4462998819592749,0.22847310292528414
307,0.03714767951434507,0.4120778139808409,0.1817882477223458
308,0.048754156965336186,0.4300798120507185,0.19192173636237997
309,0.03921475784311723,0.4000542744705918,0.16772320954722203
310,0.010623559316187074,0.46636908202148347,0.21823710735818702
311,0.014561078043547192,0.4401693088476238,0.2371893532331896
312,0.05356069296749607,0.42005767875401573,0.14377347930739967
313,0.013045075714348157,0.45881956674032714,0.21027809235139658
314,0.03521642183448173,0.4261835322932742,0.186389027303867
315,0.02917211166533186,0.42675323165468565,0.20983237265277188
316,0.0018028882736571572,0.48566963728352464,0.2381355031285322
317,0.03269512694795962,0.4227507763965101,0.18595615390276166
318,0.012878714753934508,0.46835452822474843,0.20902327238927282
319,0.07793836082928923,0.3999273660016887,0.16644678180418157
320,0.05682495183432641,0.4192844167785948,0.18096236206095315
321,0.00246825468923889,0.4835661422918879,0.2187609055054744
322,0.035360328191336096,0.4122640664249802,0.1606873932751634
323,0.06190787108658207,0.40099782970258374,0.158140686485304
324,0.03162821148987149,0.43666683169745235,0.20892887766736504
325,0.06703054196315228,0.40765546162893934,0.1583274526459371
326,0.0,0.4965443022205175,0.2293290548380641
327,0.06673288206887097,0.42089797553756664,0.14907132329741038
328,0.007068662982179698,0.486265514920455,0.24109247305327738
329,0.017149796634894708,0.459164544554723,0.2364915506794789
330,0.036808844173857394,0.4286000137097002,0.14635871181654417
331,0.030738893176779598,0.42200502434018655,0.1939471999593039
332,0.03500358164363999,0.4091787402969808,0.1819875312647893
333,0.052157567979513424,0.4368305211498143,0.18142016151622462
334,0.038684118916620304,0.41826638431612884,0.16963502083409437
335,0.03732147631754551,0.4034399255251064,0.20723225745456253
336,0.004799612784164715,0.4859248960740278,0.25058786696476293
337,0.02312374282840229,0.41935709826923345,0.18967448794983063
338,0.044420842056581214,0.3963803941307369,0.206523963838056
339,0.043581535614826285,0.44187616541808417,0.16197312653758025
340,0.04747642256410051,0.4072754121823187,0.19288249127127177
341,0.031718795884354035,0.4301410699124977,0.2225064636648555
342,0.051414322927393126,0.4146808005008299,0.17343069723381924
343,0.04151934865389689,0.39818532145632923,0.1859375717250374
344,0.02066914603408045,0.4512071739377149,0.1979792265110519
345,0.02251831717256071,0.4427428740569232,0.1970031337560774
346,0.0030217435415017956,0.46579130606869606,0.26529646285677533
347,0.013128562979939138,0.4802694514622599,0.23678410454470164
348,0.020747295992774244,0.4529041574837096,0.22644761396081511
349,0.06248067385397471,0.43040200249276855,0.13754837296858796
350,0.04137570356291951,0.41066923005434514,0.18461434347161676
351,0.06545508880901121,0.40857096258346437,0.15953467246813066
352,0.042596023531451886,0.4064761284434534,0.16420271100806771
353,0.06311124347112197,0.4114530678511843,0.16510064212628048
354,0.04164091702286057,0.4265432897005862,0.15694387236485047
355,0.04073743703175075,0.4365904719839868,0.1800223826339734
356,0.03501903974614146,0.4213092958099912,0.18459599163268342
357,0.05962809722058876,0.4273217887585749,0.14075564257424206
358,0.006744605306217977,0.46189294866653163,0.2432063109284105
359,0.009740790353829807,0.4700454626806508,0.23445886553287892
360,0.00496334247245699,0.46289702916038256,0.20099549748541973
361,0.07074007764897622,0.39398140305144036,0.16595956284965474
362,0.048427690097645776,0.41275783671527955,0.18118302944208278
363,0.005698626171298973,0.4886517207787957,0.2196916113835376
364,0.04696308589723094,0.42599688784883616,0.1589467713199254
365,0.005248176530002183,0.45062004379596093,0.22998641910404136
366,0.017963643622833356,0.45662293163964535,0.21688185094542514
367,0.04734521977239947,0.43582728232052237,0.16677385219005336
368,0.06502404650875215,0.4127709342969347,0.14644030222741053
369,0.0,0.4851941034973099,0.23699739008641804
370,0.011798035125266382,0.4678409060012151,0.21291531714834078
371,0.06341784112624077,0.4174644142480731,0.1380506371130375
372,0.057160961300719446,0.42729922124983954,0.1548571643529344
373,0.03572603901813537,0.4291801923468233,0.21122313562054718
374,0.014494881738871965,0.4170084705596434,0.26402294389519093
375,0.06364619625907936,0.4358597014253436,0.13531885267111893
376,0.010887783796008264,0.4770795508671559,0.22630969797827713
377,0.051868038881157284,0.40634384647521,0.18248936462757928
378,0.022531909644454427,0.40205595483049195,0.2259043800028499
379,0.026231774112196626,0.43830679224660907,0.20168170956290224
380,0.04993946927849131,0.44035304225980215,0.17403653181336498
381,0.06479217091748765,0.4178604788801849,0.14782229466625083
382,0.005948735843855682,0.48385139667780314,0.22994632842808224
383,0.06622445565604074,0.42650818595289086,0.17678061551635751
384,0.02944577859153618,0.44678387829837696,0.22004271281405352
385,0.04075866108521474,0.39132468662608294,0.18883997504023536
386,0.057834236354909654,0.40035578414135403,0.1968051907880202
387,0.05443016346224296,0.4096199135919162,0.18270184618437765
388,0.030149962105174476,0.407980766436202,0.22923919834350107
389,0.017543680691219036,0.43680375495824364,0.2311339429723874
390,0.009869649663930048,0.46971017943372795,0.21053237024276575
391,0.0529657658655617,0.39505859196600257,0.19676536162277694
392,0.016088311387996768,0.48168885346718193,0.2241092494464385
393,0.0,0.4750655978961522,0.24415501484699137
394,0.014745870597244345,0.4271316713418846,0.27783954433244945
395,0.007032680539494217,0.42864696719663076,0.2595345622789654
396,0.0,0.4904856173584988,0.25272233967478736
397,0.0028323235672584176,0.43879073501769844,0.28881632085358133
398,0.0,0.5289258504035095,0.20408408562884908
399,0.017428468265260313,0.46444191042598826,0.25977192411203043
400,0.09446202297885378,0.3638644621486737,0.27249899601289845
401,0.0,0.3983900554475256,0.3313426682440296
402,0.029986643560098697,0.35852131120604397,0.3032872651327738
403,0.020248621306817125,0.3676131186433034,0.292445730377419
404,0.09432613667149782,0.3761067443755836,0.21407139523561663
405,0.0,0.3643720995030647,0.3887063508724412
406,0.0,0.37328412152872853,0.3892691829947528
407,0.12054574001942553,0.36375518557075626,0.20067701878939306
408,0.0,0.3841530523140059,0.3602561958952434
409,0.0,0.36505664792855347,0.39961917888344617
410,0.0,0.3851288359113782,0.36829704881547964
411,0.01498719022164437,0.4389340376897401,0.2760049847515317
412,0.00259450842042307,0.38360730846766405,0.3600229951808929
413,0.00868682503005592,0.4479323371871437,0.30750064439988384
414,0.0068513989900414,0.455112063691392,0.2752686982068126
415,0.020185340944731116,0.5111243226711191,0.21399690588696055
416,0.011638075248052613,0.42158069726481306,0.3103873448032211
417,0.00790457570672372,0.4418388421454468,0.29767221161739654
418,0.018370938007592343,0.44024102060193193,0.27995122070068945
419,0.0028427551477672626,0.4276890821873783,0.32010631298780423
420,0.0,0.4141793152779974,0.33529552640272364
421,0.008667315389676002,0.40103079880041137,0.3152639643967409
422,0.0,0.48287535322002684,0.28128907763535566
423,0.0026487664610607797,0.3965551277249457,0.3680748518077891
424,0.020042564269455877,0.42435891651429886,0.3062448371477344
425,0.0024502887451656875,0.4584875122802043,0.31274284585519446
426,0.022965568535437138,0.3435001309241947,0.3409520837956727
427,0.00578348750427,0.4646631683166062,0.28477029197274367
428,0.0035886252706982913,0.45073311519893833,0.29650640271025314
429,0.007268345056304508,0.44000484726356565,0.3218799327663438
430,0.039532958099267775,0.44264057009596874,0.23567415541707487
431,0.02814865353959666,0.33227600016822356,0.3471916145448954
432,0.029232550286462978,0.471432571738592,0.18576532844071525
433,0.014752148785995092,0.45083676473681955,0.30304331361244113
434,0.003005298691459134,0.4011803785427818,0.3387824432160979
435,0.010541731760374722,0.4034408820321122,0.3558559965554344
436,0.027941343630240086,0.46923021939037285,0.21490421140874394
437,0.0026999228856674213,0.4205256415703511,0.32320250225347724
438,0.04523017748123155,0.467553955564766,0.2514423273503715
439,0.016391575765604405,0.4107402076007456,0.3081785111975827
440,0.012882630637375846,0.4578575968456217,0.29193050435091855
441,0.010337698700515855,0.4263159651340822,0.31869601897193844
442,0.010787134655114312,0.374901733482709,0.37189800095929965
443,0.044324118603716926,0.4638525864572845,0.23551003519077368
444,0.004445856884668167,0.4329354972817719,0.3261381077198644
445,0.0,0.445452147080998,0.30508143562834394
446,0.009282907551191983,0.4356630846202073,0.27573450452655
447,0.0,0.4568207821158705,0.27841752765710787
448,0.014039531495237298,0.3691808015787905,0.35030212473557654
449,0.033830115885019406,0.47436976410089754,0.189819956894917
450,0.007485870201206964,0.4501226256865037,0.29104513197353343
451,0.007771316890123063,0.4182222955681926,0.30646586294119965
452,0.0,0.459671874963647,0.2902996731085427
453,0.002142545223165298,0.4085278267764942,0.2992658135198837
454,0.019277721064002648,0.39018292371172075,0.33397710543351194
455,0.0,0.46550057405195655,0.30647532328136046
456,0.009452511194619945,0.4010815726593343,0.3397852404866076
457,0.011043360088606005,0.3989194793324303,0.3385478393578857
458,0.02140487774133084,0.4686208418033358,0.2261830925456055
459,0.005854458770738456,0.4345943368057447,0.33344408842590845
460,0.0,0.44206979942552277,0.26454911729224134
461,0.008676823904325883,0.4030640412450137,0.31928494305509386
462,0.012947238945840444,0.37246620707108913,0.3746558444159592
463,0.010780785000124497,0.401225503536889,0.356713457890798
464,0.036016299731790546,0.46685273544114986,0.2297619698594689
465,0.012788331153936228,0.3711832439103371,0.3643973808973359
466,0.0,0.4385977155309441,0.30245052543347317
467,0.005179742190568605,0.40132646596037436,0.3225798308935253
468,0.005918420204150419,0.43250272373731846,0.29829994946950605
469,0.0068887894788099546,0.4262461660384932,0.2945889777629892
470,0.0022249218995941088,0.4648261233043612,0.2987778849885793
471,0.023780767720890546,0.5302297940663886,0.1538877539254033
472,0.006543596920600956,0.3916266389067915,0.3499461565246205
473,0.0026103027601687588,0.42596967914038547,0.3117381536094269
474,0.0019421614522485782,0.4394374245632966,0.28336864084928437
475,0.0,0.4479032878150389,0.26801627725207455
476,0.0,0.4841369629427079,0.29885233180287735
477,0.029232184996984708,0.4590670359959849,0.21782022926322464
478,0.009594973253794228,0.43861703298430776,0.2922605653142373
479,0.01084166116443925,0.372869313952008,0.34552867650057884
480,0.01797114295652487,0.42441847203424193,0.2969801253501966
481,0.004534698618784342,0.41092080654007046,0.3248809479589865
482,0.008097720116186534,0.39533156785426055,0.3294356431352847
483,0.0026532199451303876,0.4519139396478651,0.30961573550847127
484,0.008832504776378805,0.43677856931661646,0.31790610657617074
485,0.016142274777860174,0.38435954915518844,0.33119132593869305
