,Complexity_1,Complexity_2,Complexity_3
49,0.13952097998526922,0.14948676426993132,0.14948676426993132
50,0.08969205856195879,0.14948676426993132,0.08969205856195879
51,0.09965784284662088,0.10962362713128296,0.10962362713128296
52,0.11958941141594505,0.14948676426993132,0.10962362713128296
53,0.09965784284662088,0.14948676426993132,0.10962362713128296
54,0.12955519570060714,0.13952097998526922,0.13952097998526922
55,0.10962362713128296,0.09965784284662088,0.12955519570060714
56,0.11958941141594505,0.09965784284662088,0.09965784284662088
57,0.10962362713128296,0.09965784284662088,0.10962362713128296
58,0.12955519570060714,0.09965784284662088,0.08969205856195879
59,0.11958941141594505,0.12955519570060714,0.09965784284662088
60,0.12955519570060714,0.1594525485545934,0.12955519570060714
61,0.13952097998526922,0.09965784284662088,0.12955519570060714
62,0.12955519570060714,0.10962362713128296,0.10962362713128296
63,0.12955519570060714,0.10962362713128296,0.12955519570060714
64,0.12955519570060714,0.13952097998526922,0.10962362713128296
65,0.11958941141594505,0.13952097998526922,0.09965784284662088
66,0.09965784284662088,0.14948676426993132,0.12955519570060714
67,0.12955519570060714,0.13952097998526922,0.13952097998526922
68,0.12955519570060714,0.13952097998526922,0.13952097998526922
69,0.11958941141594505,0.13952097998526922,0.06976048999263461
70,0.13952097998526922,0.16941833283925548,0.09965784284662088
71,0.10962362713128296,0.1594525485545934,0.08969205856195879
72,0.14948676426993132,0.13952097998526922,0.13952097998526922
73,0.12955519570060714,0.14948676426993132,0.14948676426993132
74,0.12955519570060714,0.13952097998526922,0.08969205856195879
75,0.08969205856195879,0.09965784284662088,0.0797262742772967
76,0.10962362713128296,0.12955519570060714,0.11958941141594505
77,0.14948676426993132,0.14948676426993132,0.11958941141594505
78,0.12955519570060714,0.13952097998526922,0.12955519570060714
79,0.11958941141594505,0.12955519570060714,0.09965784284662088
80,0.12955519570060714,0.10962362713128296,0.12955519570060714
81,0.11958941141594505,0.09965784284662088,0.11958941141594505
82,0.11958941141594505,0.13952097998526922,0.12955519570060714
83,0.12955519570060714,0.14948676426993132,0.13952097998526922
84,0.11958941141594505,0.14948676426993132,0.08969205856195879
85,0.13952097998526922,0.12955519570060714,0.10962362713128296
86,0.12955519570060714,0.14948676426993132,0.08969205856195879
87,0.13952097998526922,0.0797262742772967,0.12955519570060714
88,0.11958941141594505,0.08969205856195879,0.14948676426993132
89,0.12955519570060714,0.09965784284662088,0.13952097998526922
90,0.12955519570060714,0.08969205856195879,0.12955519570060714
91,0.10962362713128296,0.13952097998526922,0.11958941141594505
92,0.11958941141594505,0.10962362713128296,0.11958941141594505
93,0.13952097998526922,0.1594525485545934,0.11958941141594505
94,0.12955519570060714,0.09965784284662088,0.14948676426993132
95,0.10962362713128296,0.11958941141594505,0.12955519570060714
96,0.11958941141594505,0.08969205856195879,0.13952097998526922
97,0.11958941141594505,0.0797262742772967,0.12955519570060714
98,0.10962362713128296,0.10962362713128296,0.12955519570060714
99,0.12955519570060714,0.10962362713128296,0.10962362713128296
100,0.12955519570060714,0.0797262742772967,0.13952097998526922
101,0.11958941141594505,0.13952097998526922,0.11958941141594505
102,0.09965784284662088,0.09965784284662088,0.13952097998526922
103,0.11958941141594505,0.09965784284662088,0.11958941141594505
104,0.11958941141594505,0.11958941141594505,0.11958941141594505
105,0.09965784284662088,0.11958941141594505,0.13952097998526922
106,0.11958941141594505,0.11958941141594505,0.11958941141594505
107,0.09965784284662088,0.0797262742772967,0.12955519570060714
108,0.08969205856195879,0.13952097998526922,0.11958941141594505
109,0.12955519570060714,0.12955519570060714,0.12955519570060714
110,0.08969205856195879,0.09965784284662088,0.14948676426993132
111,0.10962362713128296,0.09965784284662088,0.14948676426993132
112,0.08969205856195879,0.10962362713128296,0.11958941141594505
113,0.13952097998526922,0.0797262742772967,0.10962362713128296
114,0.11958941141594505,0.10962362713128296,0.11958941141594505
115,0.13952097998526922,0.10962362713128296,0.12955519570060714
116,0.11958941141594505,0.13952097998526922,0.13952097998526922
117,0.12955519570060714,0.09965784284662088,0.14948676426993132
118,0.11958941141594505,0.09965784284662088,0.11958941141594505
119,0.11958941141594505,0.10962362713128296,0.13952097998526922
120,0.08969205856195879,0.13952097998526922,0.12955519570060714
121,0.12955519570060714,0.10962362713128296,0.12955519570060714
122,0.09965784284662088,0.13952097998526922,0.12955519570060714
123,0.09965784284662088,0.13952097998526922,0.11958941141594505
124,0.13952097998526922,0.09965784284662088,0.13952097998526922
125,0.11958941141594505,0.11958941141594505,0.11958941141594505
126,0.13952097998526922,0.08969205856195879,0.12955519570060714
127,0.10962362713128296,0.12955519570060714,0.12955519570060714
128,0.13952097998526922,0.08969205856195879,0.14948676426993132
129,0.11958941141594505,0.10962362713128296,0.11958941141594505
130,0.11958941141594505,0.13952097998526922,0.12955519570060714
131,0.11958941141594505,0.13952097998526922,0.0797262742772967
132,0.08969205856195879,0.09965784284662088,0.10962362713128296
133,0.09965784284662088,0.12955519570060714,0.13952097998526922
134,0.12955519570060714,0.09965784284662088,0.14948676426993132
135,0.09965784284662088,0.10962362713128296,0.11958941141594505
136,0.11958941141594505,0.09965784284662088,0.12955519570060714
137,0.10962362713128296,0.09965784284662088,0.14948676426993132
138,0.11958941141594505,0.1594525485545934,0.11958941141594505
139,0.10962362713128296,0.08969205856195879,0.13952097998526922
140,0.10962362713128296,0.14948676426993132,0.13952097998526922
141,0.11958941141594505,0.08969205856195879,0.1594525485545934
142,0.0797262742772967,0.10962362713128296,0.12955519570060714
143,0.13952097998526922,0.08969205856195879,0.12955519570060714
144,0.11958941141594505,0.11958941141594505,0.12955519570060714
145,0.13952097998526922,0.09965784284662088,0.13952097998526922
146,0.09965784284662088,0.10962362713128296,0.11958941141594505
147,0.13952097998526922,0.12955519570060714,0.12955519570060714
148,0.09965784284662088,0.13952097998526922,0.12955519570060714
149,0.08969205856195879,0.08969205856195879,0.11958941141594505
150,0.12955519570060714,0.10962362713128296,0.12955519570060714
151,0.09965784284662088,0.10962362713128296,0.14948676426993132
152,0.11958941141594505,0.12955519570060714,0.14948676426993132
153,0.12955519570060714,0.12955519570060714,0.08969205856195879
154,0.12955519570060714,0.12955519570060714,0.12955519570060714
155,0.09965784284662088,0.08969205856195879,0.13952097998526922
156,0.14948676426993132,0.12955519570060714,0.12955519570060714
157,0.11958941141594505,0.14948676426993132,0.10962362713128296
158,0.12955519570060714,0.10962362713128296,0.12955519570060714
159,0.12955519570060714,0.09965784284662088,0.09965784284662088
160,0.10962362713128296,0.08969205856195879,0.14948676426993132
161,0.11958941141594505,0.09965784284662088,0.13952097998526922
162,0.11958941141594505,0.12955519570060714,0.10962362713128296
163,0.10962362713128296,0.08969205856195879,0.1594525485545934
164,0.12955519570060714,0.13952097998526922,0.0797262742772967
165,0.12955519570060714,0.13952097998526922,0.12955519570060714
166,0.09965784284662088,0.13952097998526922,0.12955519570060714
167,0.14948676426993132,0.13952097998526922,0.11958941141594505
168,0.12955519570060714,0.09965784284662088,0.11958941141594505
169,0.12955519570060714,0.12955519570060714,0.12955519570060714
170,0.09965784284662088,0.1594525485545934,0.11958941141594505
171,0.059794705707972524,0.10962362713128296,0.13952097998526922
172,0.11958941141594505,0.09965784284662088,0.13952097998526922
173,0.13952097998526922,0.09965784284662088,0.13952097998526922
174,0.12955519570060714,0.13952097998526922,0.13952097998526922
175,0.11958941141594505,0.10962362713128296,0.11958941141594505
176,0.12955519570060714,0.13952097998526922,0.14948676426993132
177,0.11958941141594505,0.14948676426993132,0.09965784284662088
178,0.14948676426993132,0.13952097998526922,0.11958941141594505
179,0.13952097998526922,0.13952097998526922,0.11958941141594505
180,0.14948676426993132,0.13952097998526922,0.1594525485545934
181,0.14948676426993132,0.1594525485545934,0.13952097998526922
182,0.14948676426993132,0.11958941141594505,0.14948676426993132
183,0.10962362713128296,0.1594525485545934,0.12955519570060714
184,0.12955519570060714,0.11958941141594505,0.11958941141594505
185,0.12955519570060714,0.1594525485545934,0.11958941141594505
186,0.13952097998526922,0.13952097998526922,0.11958941141594505
187,0.13952097998526922,0.1594525485545934,0.11958941141594505
188,0.13952097998526922,0.12955519570060714,0.14948676426993132
189,0.12955519570060714,0.14948676426993132,0.12955519570060714
190,0.13952097998526922,0.13952097998526922,0.13952097998526922
191,0.14948676426993132,0.14948676426993132,0.12955519570060714
192,0.12955519570060714,0.12955519570060714,0.11958941141594505
193,0.11958941141594505,0.09965784284662088,0.11958941141594505
194,0.12955519570060714,0.14948676426993132,0.12955519570060714
195,0.10962362713128296,0.13952097998526922,0.14948676426993132
196,0.11958941141594505,0.10962362713128296,0.10962362713128296
197,0.11958941141594505,0.11958941141594505,0.11958941141594505
198,0.11958941141594505,0.11958941141594505,0.12955519570060714
199,0.11958941141594505,0.11958941141594505,0.1594525485545934
200,0.13952097998526922,0.12955519570060714,0.13952097998526922
201,0.12955519570060714,0.12955519570060714,0.13952097998526922
202,0.10962362713128296,0.11958941141594505,0.11958941141594505
203,0.12955519570060714,0.11958941141594505,0.09965784284662088
204,0.11958941141594505,0.08969205856195879,0.12955519570060714
205,0.11958941141594505,0.11958941141594505,0.11958941141594505
206,0.14948676426993132,0.12955519570060714,0.13952097998526922
207,0.12955519570060714,0.11958941141594505,0.11958941141594505
208,0.13952097998526922,0.1594525485545934,0.14948676426993132
209,0.13952097998526922,0.13952097998526922,0.14948676426993132
210,0.11958941141594505,0.16941833283925548,0.14948676426993132
211,0.1594525485545934,0.13952097998526922,0.1594525485545934
212,0.13952097998526922,0.1594525485545934,0.12955519570060714
213,0.12955519570060714,0.10962362713128296,0.11958941141594505
214,0.10962362713128296,0.14948676426993132,0.11958941141594505
215,0.06976048999263461,0.11958941141594505,0.11958941141594505
216,0.12955519570060714,0.11958941141594505,0.13952097998526922
217,0.11958941141594505,0.12955519570060714,0.11958941141594505
218,0.11958941141594505,0.12955519570060714,0.11958941141594505
219,0.11958941141594505,0.11958941141594505,0.06976048999263461
220,0.12955519570060714,0.10962362713128296,0.13952097998526922
221,0.11958941141594505,0.13952097998526922,0.10962362713128296
222,0.10962362713128296,0.10962362713128296,0.12955519570060714
223,0.10962362713128296,0.12955519570060714,0.13952097998526922
224,0.10962362713128296,0.10962362713128296,0.13952097998526922
225,0.10962362713128296,0.14948676426993132,0.11958941141594505
226,0.12955519570060714,0.0797262742772967,0.12955519570060714
227,0.10962362713128296,0.12955519570060714,0.13952097998526922
228,0.12955519570060714,0.11958941141594505,0.13952097998526922
229,0.09965784284662088,0.12955519570060714,0.10962362713128296
230,0.10962362713128296,0.06976048999263461,0.0797262742772967
231,0.04982892142331044,0.11958941141594505,0.12955519570060714
232,0.12955519570060714,0.11958941141594505,0.12955519570060714
233,0.10962362713128296,0.10962362713128296,0.10962362713128296
234,0.08969205856195879,0.12955519570060714,0.12955519570060714
235,0.12955519570060714,0.11958941141594505,0.09965784284662088
236,0.10962362713128296,0.11958941141594505,0.12955519570060714
237,0.10962362713128296,0.11958941141594505,0.11958941141594505
238,0.09965784284662088,0.11958941141594505,0.10962362713128296
239,0.11958941141594505,0.08969205856195879,0.11958941141594505
240,0.09965784284662088,0.13952097998526922,0.09965784284662088
241,0.11958941141594505,0.11958941141594505,0.11958941141594505
242,0.09965784284662088,0.11958941141594505,0.09965784284662088
243,0.10962362713128296,0.11958941141594505,0.10962362713128296
244,0.09965784284662088,0.13952097998526922,0.09965784284662088
245,0.09965784284662088,0.09965784284662088,0.06976048999263461
246,0.10962362713128296,0.09965784284662088,0.12955519570060714
247,0.09965784284662088,0.11958941141594505,0.09965784284662088
248,0.11958941141594505,0.13952097998526922,0.09965784284662088
249,0.09965784284662088,0.11958941141594505,0.10962362713128296
250,0.09965784284662088,0.13952097998526922,0.10962362713128296
251,0.10962362713128296,0.12955519570060714,0.11958941141594505
252,0.11958941141594505,0.10962362713128296,0.14948676426993132
253,0.10962362713128296,0.12955519570060714,0.10962362713128296
254,0.10962362713128296,0.11958941141594505,0.12955519570060714
255,0.10962362713128296,0.12955519570060714,0.12955519570060714
256,0.10962362713128296,0.10962362713128296,0.12955519570060714
257,0.10962362713128296,0.12955519570060714,0.10962362713128296
258,0.10962362713128296,0.12955519570060714,0.09965784284662088
259,0.09965784284662088,0.12955519570060714,0.09965784284662088
260,0.10962362713128296,0.11958941141594505,0.10962362713128296
261,0.10962362713128296,0.09965784284662088,0.10962362713128296
262,0.09965784284662088,0.11958941141594505,0.11958941141594505
263,0.11958941141594505,0.11958941141594505,0.13952097998526922
264,0.10962362713128296,0.09965784284662088,0.12955519570060714
265,0.10962362713128296,0.09965784284662088,0.12955519570060714
266,0.09965784284662088,0.12955519570060714,0.08969205856195879
267,0.10962362713128296,0.09965784284662088,0.13952097998526922
268,0.09965784284662088,0.12955519570060714,0.10962362713128296
269,0.09965784284662088,0.11958941141594505,0.10962362713128296
270,0.10962362713128296,0.11958941141594505,0.10962362713128296
271,0.10962362713128296,0.11958941141594505,0.10962362713128296
272,0.08969205856195879,0.13952097998526922,0.10962362713128296
273,0.10962362713128296,0.11958941141594505,0.11958941141594505
274,0.09965784284662088,0.12955519570060714,0.10962362713128296
275,0.09965784284662088,0.10962362713128296,0.10962362713128296
276,0.11958941141594505,0.11958941141594505,0.10962362713128296
277,0.09965784284662088,0.12955519570060714,0.11958941141594505
278,0.10962362713128296,0.11958941141594505,0.09965784284662088
279,0.11958941141594505,0.10962362713128296,0.11958941141594505
280,0.11958941141594505,0.12955519570060714,0.10962362713128296
281,0.09965784284662088,0.11958941141594505,0.10962362713128296
282,0.11958941141594505,0.11958941141594505,0.11958941141594505
283,0.09965784284662088,0.13952097998526922,0.09965784284662088
284,0.10962362713128296,0.12955519570060714,0.09965784284662088
285,0.10962362713128296,0.12955519570060714,0.11958941141594505
286,0.10962362713128296,0.12955519570060714,0.11958941141594505
287,0.09965784284662088,0.14948676426993132,0.09965784284662088
288,0.10962362713128296,0.11958941141594505,0.0797262742772967
289,0.10962362713128296,0.11958941141594505,0.12955519570060714
290,0.09965784284662088,0.12955519570060714,0.12955519570060714
291,0.11958941141594505,0.11958941141594505,0.10962362713128296
292,0.09965784284662088,0.12955519570060714,0.08969205856195879
293,0.10962362713128296,0.10962362713128296,0.11958941141594505
294,0.09965784284662088,0.13952097998526922,0.10962362713128296
295,0.11958941141594505,0.11958941141594505,0.10962362713128296
296,0.09965784284662088,0.12955519570060714,0.10962362713128296
297,0.12955519570060714,0.11958941141594505,0.12955519570060714
298,0.10962362713128296,0.11958941141594505,0.09965784284662088
299,0.10962362713128296,0.10962362713128296,0.09965784284662088
300,0.10962362713128296,0.11958941141594505,0.13952097998526922
301,0.10962362713128296,0.13952097998526922,0.11958941141594505
302,0.12955519570060714,0.10962362713128296,0.09965784284662088
303,0.12955519570060714,0.10962362713128296,0.12955519570060714
304,0.09965784284662088,0.11958941141594505,0.10962362713128296
305,0.10962362713128296,0.12955519570060714,0.13952097998526922
306,0.12955519570060714,0.09965784284662088,0.12955519570060714
307,0.09965784284662088,0.11958941141594505,0.09965784284662088
308,0.09965784284662088,0.11958941141594505,0.12955519570060714
309,0.09965784284662088,0.13952097998526922,0.11958941141594505
310,0.11958941141594505,0.11958941141594505,0.13952097998526922
311,0.10962362713128296,0.10962362713128296,0.09965784284662088
312,0.09965784284662088,0.12955519570060714,0.11958941141594505
313,0.10962362713128296,0.11958941141594505,0.09965784284662088
314,0.10962362713128296,0.10962362713128296,0.10962362713128296
315,0.10962362713128296,0.10962362713128296,0.11958941141594505
316,0.10962362713128296,0.08969205856195879,0.11958941141594505
317,0.10962362713128296,0.12955519570060714,0.09965784284662088
318,0.10962362713128296,0.12955519570060714,0.10962362713128296
319,0.08969205856195879,0.12955519570060714,0.10962362713128296
320,0.09965784284662088,0.11958941141594505,0.10962362713128296
321,0.11958941141594505,0.11958941141594505,0.11958941141594505
322,0.09965784284662088,0.11958941141594505,0.10962362713128296
323,0.11958941141594505,0.11958941141594505,0.11958941141594505
324,0.12955519570060714,0.10962362713128296,0.11958941141594505
325,0.11958941141594505,0.12955519570060714,0.11958941141594505
326,0.10962362713128296,0.12955519570060714,0.12955519570060714
327,0.10962362713128296,0.13952097998526922,0.11958941141594505
328,0.10962362713128296,0.11958941141594505,0.11958941141594505
329,0.11958941141594505,0.13952097998526922,0.12955519570060714
330,0.11958941141594505,0.10962362713128296,0.11958941141594505
331,0.10962362713128296,0.11958941141594505,0.11958941141594505
332,0.11958941141594505,0.11958941141594505,0.12955519570060714
333,0.10962362713128296,0.12955519570060714,0.13952097998526922
334,0.10962362713128296,0.11958941141594505,0.10962362713128296
335,0.10962362713128296,0.11958941141594505,0.11958941141594505
336,0.11958941141594505,0.12955519570060714,0.12955519570060714
337,0.10962362713128296,0.11958941141594505,0.11958941141594505
338,0.11958941141594505,0.09965784284662088,0.12955519570060714
339,0.10962362713128296,0.12955519570060714,0.12955519570060714
340,0.12955519570060714,0.10962362713128296,0.12955519570060714
341,0.09965784284662088,0.12955519570060714,0.11958941141594505
342,0.10962362713128296,0.11958941141594505,0.13952097998526922
343,0.11958941141594505,0.13952097998526922,0.12955519570060714
344,0.10962362713128296,0.12955519570060714,0.12955519570060714
345,0.10962362713128296,0.11958941141594505,0.10962362713128296
346,0.12955519570060714,0.12955519570060714,0.12955519570060714
347,0.12955519570060714,0.11958941141594505,0.10962362713128296
348,0.11958941141594505,0.12955519570060714,0.12955519570060714
349,0.10962362713128296,0.12955519570060714,0.12955519570060714
350,0.09965784284662088,0.10962362713128296,0.11958941141594505
351,0.11958941141594505,0.12955519570060714,0.11958941141594505
352,0.09965784284662088,0.11958941141594505,0.11958941141594505
353,0.10962362713128296,0.13952097998526922,0.13952097998526922
354,0.10962362713128296,0.12955519570060714,0.12955519570060714
355,0.11958941141594505,0.10962362713128296,0.13952097998526922
356,0.09965784284662088,0.1594525485545934,0.11958941141594505
357,0.10962362713128296,0.12955519570060714,0.11958941141594505
358,0.10962362713128296,0.12955519570060714,0.08969205856195879
359,0.10962362713128296,0.12955519570060714,0.11958941141594505
360,0.10962362713128296,0.08969205856195879,0.11958941141594505
361,0.09965784284662088,0.12955519570060714,0.11958941141594505
362,0.10962362713128296,0.12955519570060714,0.12955519570060714
363,0.10962362713128296,0.11958941141594505,0.12955519570060714
364,0.10962362713128296,0.11958941141594505,0.10962362713128296
365,0.10962362713128296,0.12955519570060714,0.10962362713128296
366,0.09965784284662088,0.12955519570060714,0.10962362713128296
367,0.09965784284662088,0.12955519570060714,0.12955519570060714
368,0.10962362713128296,0.12955519570060714,0.11958941141594505
369,0.09965784284662088,0.12955519570060714,0.12955519570060714
370,0.10962362713128296,0.10962362713128296,0.11958941141594505
371,0.09965784284662088,0.12955519570060714,0.09965784284662088
372,0.10962362713128296,0.12955519570060714,0.12955519570060714
373,0.09965784284662088,0.12955519570060714,0.10962362713128296
374,0.10962362713128296,0.12955519570060714,0.12955519570060714
375,0.11958941141594505,0.12955519570060714,0.11958941141594505
376,0.10962362713128296,0.11958941141594505,0.10962362713128296
377,0.09965784284662088,0.11958941141594505,0.11958941141594505
378,0.10962362713128296,0.12955519570060714,0.13952097998526922
379,0.11958941141594505,0.11958941141594505,0.11958941141594505
380,0.09965784284662088,0.12955519570060714,0.11958941141594505
381,0.10962362713128296,0.12955519570060714,0.11958941141594505
382,0.09965784284662088,0.12955519570060714,0.10962362713128296
383,0.10962362713128296,0.12955519570060714,0.11958941141594505
384,0.11958941141594505,0.12955519570060714,0.10962362713128296
385,0.10962362713128296,0.10962362713128296,0.12955519570060714
386,0.09965784284662088,0.12955519570060714,0.09965784284662088
387,0.11958941141594505,0.11958941141594505,0.11958941141594505
388,0.11958941141594505,0.11958941141594505,0.11958941141594505
389,0.10962362713128296,0.11958941141594505,0.11958941141594505
390,0.10962362713128296,0.12955519570060714,0.10962362713128296
391,0.09965784284662088,0.11958941141594505,0.11958941141594505
392,0.09965784284662088,0.09965784284662088,0.10962362713128296
393,0.10962362713128296,0.08969205856195879,0.09965784284662088
394,0.10962362713128296,0.11958941141594505,0.11958941141594505
395,0.09965784284662088,0.10962362713128296,0.10962362713128296
396,0.12955519570060714,0.08969205856195879,0.10962362713128296
397,0.10962362713128296,0.10962362713128296,0.10962362713128296
398,0.10962362713128296,0.09965784284662088,0.11958941141594505
399,0.09965784284662088,0.10962362713128296,0.09965784284662088
400,0.10962362713128296,0.09965784284662088,0.12955519570060714
401,0.04982892142331044,0.06976048999263461,0.06976048999263461
402,0.0797262742772967,0.10962362713128296,0.10962362713128296
403,0.10962362713128296,0.08969205856195879,0.059794705707972524
404,0.06976048999263461,0.059794705707972524,0.06976048999263461
405,0.06976048999263461,0.04982892142331044,0.06976048999263461
406,0.08969205856195879,0.09965784284662088,0.059794705707972524
407,0.06976048999263461,0.0797262742772967,0.0797262742772967
408,0.08969205856195879,0.059794705707972524,0.08969205856195879
409,0.0797262742772967,0.0797262742772967,0.08969205856195879
410,0.06976048999263461,0.06976048999263461,0.11958941141594505
411,0.10962362713128296,0.09965784284662088,0.09965784284662088
412,0.09965784284662088,0.09965784284662088,0.10962362713128296
413,0.10962362713128296,0.08969205856195879,0.10962362713128296
414,0.09965784284662088,0.09965784284662088,0.09965784284662088
415,0.09965784284662088,0.10962362713128296,0.09965784284662088
416,0.09965784284662088,0.09965784284662088,0.12955519570060714
417,0.09965784284662088,0.12955519570060714,0.09965784284662088
418,0.10962362713128296,0.08969205856195879,0.09965784284662088
419,0.08969205856195879,0.09965784284662088,0.09965784284662088
420,0.09965784284662088,0.08969205856195879,0.11958941141594505
421,0.10962362713128296,0.09965784284662088,0.09965784284662088
422,0.12955519570060714,0.0797262742772967,0.09965784284662088
423,0.09965784284662088,0.09965784284662088,0.10962362713128296
424,0.0797262742772967,0.09965784284662088,0.09965784284662088
425,0.09965784284662088,0.09965784284662088,0.08969205856195879
426,0.09965784284662088,0.09965784284662088,0.10962362713128296
427,0.10962362713128296,0.09965784284662088,0.10962362713128296
428,0.10962362713128296,0.11958941141594505,0.10962362713128296
429,0.10962362713128296,0.08969205856195879,0.10962362713128296
430,0.08969205856195879,0.09965784284662088,0.09965784284662088
431,0.11958941141594505,0.09965784284662088,0.11958941141594505
432,0.09965784284662088,0.09965784284662088,0.09965784284662088
433,0.09965784284662088,0.09965784284662088,0.11958941141594505
434,0.09965784284662088,0.12955519570060714,0.09965784284662088
435,0.11958941141594505,0.08969205856195879,0.11958941141594505
436,0.12955519570060714,0.08969205856195879,0.09965784284662088
437,0.10962362713128296,0.09965784284662088,0.10962362713128296
438,0.09965784284662088,0.12955519570060714,0.10962362713128296
439,0.10962362713128296,0.10962362713128296,0.10962362713128296
440,0.09965784284662088,0.10962362713128296,0.11958941141594505
441,0.09965784284662088,0.09965784284662088,0.09965784284662088
442,0.10962362713128296,0.10962362713128296,0.09965784284662088
443,0.10962362713128296,0.09965784284662088,0.10962362713128296
444,0.09965784284662088,0.08969205856195879,0.11958941141594505
445,0.09965784284662088,0.10962362713128296,0.10962362713128296
446,0.09965784284662088,0.09965784284662088,0.11958941141594505
447,0.09965784284662088,0.09965784284662088,0.10962362713128296
448,0.10962362713128296,0.08969205856195879,0.11958941141594505
449,0.10962362713128296,0.09965784284662088,0.09965784284662088
450,0.10962362713128296,0.08969205856195879,0.10962362713128296
451,0.09965784284662088,0.10962362713128296,0.10962362713128296
452,0.09965784284662088,0.09965784284662088,0.11958941141594505
453,0.09965784284662088,0.11958941141594505,0.10962362713128296
454,0.10962362713128296,0.10962362713128296,0.13952097998526922
455,0.10962362713128296,0.10962362713128296,0.10962362713128296
456,0.08969205856195879,0.09965784284662088,0.11958941141594505
457,0.10962362713128296,0.09965784284662088,0.10962362713128296
458,0.09965784284662088,0.09965784284662088,0.10962362713128296
459,0.10962362713128296,0.11958941141594505,0.10962362713128296
460,0.11958941141594505,0.08969205856195879,0.10962362713128296
461,0.09965784284662088,0.10962362713128296,0.12955519570060714
462,0.10962362713128296,0.11958941141594505,0.10962362713128296
463,0.11958941141594505,0.08969205856195879,0.10962362713128296
464,0.09965784284662088,0.13952097998526922,0.09965784284662088
465,0.09965784284662088,0.11958941141594505,0.11958941141594505
466,0.10962362713128296,0.08969205856195879,0.09965784284662088
467,0.09965784284662088,0.11958941141594505,0.10962362713128296
468,0.09965784284662088,0.09965784284662088,0.10962362713128296
469,0.09965784284662088,0.10962362713128296,0.10962362713128296
470,0.09965784284662088,0.09965784284662088,0.12955519570060714
471,0.09965784284662088,0.09965784284662088,0.09965784284662088
472,0.09965784284662088,0.09965784284662088,0.10962362713128296
473,0.09965784284662088,0.08969205856195879,0.10962362713128296
474,0.10962362713128296,0.09965784284662088,0.11958941141594505
475,0.08969205856195879,0.10962362713128296,0.10962362713128296
476,0.10962362713128296,0.09965784284662088,0.10962362713128296
477,0.09965784284662088,0.10962362713128296,0.09965784284662088
478,0.09965784284662088,0.09965784284662088,0.09965784284662088
479,0.09965784284662088,0.09965784284662088,0.10962362713128296
480,0.09965784284662088,0.09965784284662088,0.10962362713128296
