,TCI_1,TCI_2,TCI_3,TCI_4,TCI_5,TCI_6
1895,906.2086144920224,758.9632829373651,1138.9488840892727,821.1110048761832,829.6155671570954,842.7810836204197
1896,818.9485658568294,834.3463594704684,947.4617216149047,859.4424212749028,875.3126861226922,887.5447290802654
1897,866.4259927797834,872.5314183123877,863.4349910035229,1036.2957937584804,711.5200764818355,834.2245153220763
1898,810.7513206808843,825.491941380297,870.13165112452,903.1308536259032,871.233197645474,921.3208046585496
1899,1196.3797492222118,846.6095588823953,830.7299062766259,842.0454545454545,826.5091025231555,862.4498698374726
1900,807.4183404992618,937.1445238442467,870.3386004514673,887.8492180189813,889.1169514970329,850.9828402637149
1901,885.3946174780768,853.8576903849357,894.6459412780656,816.8026177764557,853.2460278053625,856.3883998888169
1902,840.6702641295086,868.1716195796511,855.7540968428849,958.8131402331331,843.6363636363636,835.6398104265403
1903,852.2913832731366,829.4581000284711,829.090909090909,790.8217716115261,950.604387404865,894.6328067237034
1904,827.9789114887789,860.0277050946593,888.2164364682266,867.7914806688356,690.8353974330105,1086.9727510265025
1905,829.0337981331182,800.4280892401416,810.9090909090909,840.0129334734459,947.284454660857,864.9245325523766
1906,871.093573504827,879.8661291549403,867.5136116152449,880.8664259927797,847.0674218892747,783.206106870229
1907,869.1192241339115,904.9015500628404,797.5126311698406,841.9657229429033,881.9678635191432,886.0030363468579
1908,852.3811012788843,884.1709217952163,967.2727272727271,823.2235701906412,832.3847467273762,835.635402573703
1909,811.3408037094282,841.8046277471198,909.6102035944482,837.9089189313894,872.2454800570456,873.3934336358652
1910,854.1598694942903,866.0658078582505,864.963503649635,892.4240853974505,795.7241559118759,840.2471315092674
1911,808.0635725429019,808.1757926012995,880.7528683769499,959.5598163651093,852.8339768339769,854.6213702789903
1912,869.2636403047005,843.6363636363636,828.5976168652612,1036.8734069668649,738.1082558775287,821.7911014135282
1913,829.4279314343812,828.3921297242888,844.95211179149,900.9237875288684,708.1687470374467,1191.5269196822594
1914,894.4237352605553,849.4943486020227,809.7709923664122,808.5321835138093,685.9835100117785,1290.856433595366
1915,896.8684823947982,854.4489282371534,867.1535091090783,856.9034540545573,861.7584254015412,852.5764673463765
1916,943.5605996154566,849.3535781035201,839.9110263743247,805.8472106916703,832.1890571488858,1120.7729468599034
1917,812.351543942993,960.5381165919284,873.2368951309735,885.3437849258232,843.0181314530346,818.8405797101449
1918,671.040896929545,829.842016593026,906.8788020589612,860.2497846683892,852.6666974155559,870.2144125278826
1919,854.8996131884326,857.6642335766422,872.1530098403067,666.3935685390958,1341.8401611820013,800.6916996047431
1920,835.8805884873589,815.0101091791346,798.2286873484736,914.9273582975239,889.4656305319693,867.3299141073966
1921,874.9626263230281,890.8945165216875,865.0779101741522,845.3704568812483,892.0067453625634,830.0567933595457
1922,466.5255000901064,807.2756933115825,818.5579291360132,817.4918451054484,942.0030963439324,885.1017042330949
1923,835.4641380069506,859.9766264121542,848.7474735101366,871.9802503967555,775.2186146821451,786.4781644207529
1924,781.0365897491195,355.7046979865772,346.07784173898096,402.80143857656634,401.1010151833545,432.03999047845747
1925,812.7829560585885,789.6696293811839,775.6815537909058,736.1581530379484,897.1136343936898,770.9760639661034
1926,805.1168771224161,866.8147299039977,802.5802391441159,846.4309001148819,851.1713224206811,832.4149874055418
1927,878.1303666094227,908.1013188193426,917.5836514709185,832.9050037156304,869.6332165360843,877.999253452781
1928,847.9706034824507,546.1248285322359,368.8670913429919,759.6701030927836,890.5109489051094,1520.3040800615859
1929,954.8657132891525,845.0020234722784,848.4355952864689,833.322830676161,830.9301220091903,902.241594022416
1930,838.0166064643242,877.6678080585392,1127.6102088167054,847.269116186693,863.1314285714286,855.3911270871263
1931,884.8920863309352,849.9399759903962,856.6571196642723,871.1653657651117,880.4347826086955,889.3153619566187
1932,887.985681258856,888.3275131882012,892.978323035664,941.9152507435438,952.2521501109474,823.9237938248906
1933,966.3980538239318,819.3870184419505,813.8407857327476,830.5416368408495,870.5161442375678,896.5579302587176
1934,807.2837632776934,1014.9253731343283,858.2181211224137,819.9202538855887,793.616490732275,828.4199363732768
1935,488.87045485967093,653.3601904413111,817.6692379535784,772.9317159602017,799.484246371541,809.3663911845731
1936,771.240463998328,788.4297520661157,802.6986093900591,871.6118150080413,733.2461167105822,753.475809813838
1937,644.7309915518008,1219.383426039408,845.4777608923844,882.3457319688706,863.4870213792996,865.0264283916435
1938,897.3780994186736,874.8681792160053,966.9328057655622,846.8228273979561,842.6872388299582,827.8388278388278
1939,838.0759236960517,830.9001846944511,816.8498168498169,1075.2348491146395,843.7285384279204,845.7757789913268
1940,930.1091479225712,880.1548613614634,841.8275994372682,832.3587374406358,852.2956004984186,921.2598425196849
1941,816.3623938299327,663.4787806335924,1481.4814814814813,878.2190648253053,894.3970658396947,888.7318592812097
1942,890.0325437069553,908.3531864204883,877.870186223106,831.8756685333166,851.279386933368,1015.2909430568048
1943,847.5517019708682,962.6556016597511,943.8627475715907,942.1929277634275,897.7683909741743,598.9268947015426
1944,1577.404053471324,854.5292847160463,850.5072576869048,859.361261148097,834.4592960448881,876.8292093951737
1945,873.4856828193833,863.9705882352941,1210.434493644596,784.4845467745282,889.8896359254089,837.1077321255257
1946,899.1312965515104,856.8799935437011,823.5294117647057,846.0438129831724,900.9538237976718,905.3512599056185
1947,886.2155388471178,828.3378746594007,850.0626747661748,1182.0584974844376,874.6911070099159,859.7316063144129
1948,872.5218704764302,860.6227791284833,869.8329756461696,870.351510662593,897.0412410139992,931.6964946013903
1949,877.0557809644747,930.5578509292508,922.7606376047836,880.350803925663,947.5208107129932,854.8036449419492
1950,843.2683379758589,658.6969515839809,1438.8973966309343,896.6789667896679,894.6764847899567,905.3466054717768
1951,904.4903349741865,889.126059645057,898.4419819438993,879.7789454611342,834.5221112696148,652.1739130434784
1952,853.6181182102744,1149.713093375065,723.4800838574424,886.0181243789211,919.77292523954,887.994840453303
1953,924.6410442349529,927.50879091155,877.956081081081,856.8007887694258,873.604163117382,863.5570583784952
1954,859.3857080555729,883.0633464128128,770.4209915543806,529.8097791395379,1259.7307221542228,620.0
1955,897.8343553520142,673.7623540986539,1478.4963032385713,837.7914346688917,844.8456057007126,890.7634680391022
1956,844.9300364193981,863.1539750512009,924.2012388039749,921.9088937093276,891.0085773439812,885.9351977032096
1957,851.3431156532746,810.8064228077866,864.588804172628,785.4472878575175,781.8658982143776,783.0882352941177
1958,1082.1443647108485,809.8082521835157,835.060617911615,871.1592836946278,837.716634745644,864.3350726272739
1959,903.999752815585,848.744779993873,827.6837065835556,853.1103636878006,665.6711465073835,587.3511614288503
1960,498.846368048373,537.6782077393075,525.9515570934255,514.9346311670961,490.3725408120553,500.8708633988554
1961,526.654740608229,495.2708512467756,485.96112311015116,554.5286506469502,507.0422535211267,574.468085106383
1962,524.2262017989619,512.9296038140068,509.3940525071544,506.8870523415978,502.5861567966526,501.71252426076035
1963,505.0287356321839,502.9331807125483,529.0436412758801,538.9215261075844,543.9118785352783,470.14925373134326
1964,513.0072840790842,664.5279560036664,441.79965737985754,503.1087787348127,505.61797752808985,514.7359206302889
1965,496.86402207215156,513.3273817115163,523.3633487466536,521.7207128250074,513.840906752128,513.6327185244587
1966,612.618724559023,509.0640029596744,564.901349948079,542.2766003932707,514.9457719777797,618.2380216383307
1967,509.2838196286473,527.4725274725274,529.2348813899098,525.3382860175113,513.4237068838769,517.3911222195848
1968,675.8832565284179,490.10367577756824,521.3903743315508,571.6162943495401,612.029546253957,535.1112650445926
1969,512.2918318794607,529.7845373891001,539.767441860465,538.472785272812,525.8011326976845,514.5459469475604
1970,537.2093023255813,523.8095238095237,536.7875647668393,513.5469151059987,556.4933297032399,495.42403904820014
1971,527.2407732864675,538.7528671254067,529.9177155308352,508.50680056549504,494.00308366469204,496.9689490814296
1972,625.0,504.24685517686265,511.1812680873455,579.1606367583213,617.2630560928434,542.6042983565108
1973,537.9637273962022,530.4453530776881,515.1399003449598,515.7614887960501,513.9672473197985,514.9619853679529
1974,575.8683729433272,444.68313641245976,510.32357473035444,612.4356056068049,608.6542386719282,623.443098447364
1975,515.1751205920244,526.4720509999547,507.61351052048724,517.2313929916015,510.5115627189909,501.010101010101
1976,490.93850575701765,492.0701409752716,543.1268391485459,540.9347033476963,542.7336215497174,537.8715244487057
1977,573.6058191894701,547.968699753457,565.0314764223779,508.9438863023768,489.38486663037554,514.8428405122236
1978,503.6361679555972,491.4343920733402,523.4957020057307,521.064874644611,515.7199471598415,518.2478417759102
1979,564.9233996496357,893.5430463576158,499.93634627625715,494.5887600611892,500.7733952049497,511.633246594214
1980,943.7448247308861,970.5018801188166,883.9472687022597,335.1064994198901,484.814116783695,481.9391634980989
1981,493.65522492227655,503.64540582299264,493.44386064929654,530.8392315470172,428.57142857142856,600.0
1982,417.558886509636,660.0910470409711,604.1666666666666,421.1715346135227,542.4020662935859,506.3630274614869
1983,500.0,487.50000000000006,520.7547169811321,460.1260619347766,528.1023928770173,533.2936979785969
1984,523.2558139534883,492.79538904899135,519.1256830601093,508.09603573422663,513.5881234280106,504.95800103102164
1985,522.2254766587165,514.7911547911548,509.90454685415165,517.5555213479058,541.1274342330031,444.05737704918033
1986,468.75,603.4776679168087,492.412746585736,556.9620253164558,656.7164179104477,512.9533678756477
1987,507.8354775946064,500.32654425054295,497.8793373697636,515.5764420526036,527.7777777777777,520.3946399646591
1988,525.0453407029968,523.7835627640725,508.0829340378845,507.5184624966634,498.28173252038954,490.5618740451537
1989,493.0559880425982,503.46563888975226,502.99796310640625,427.0195337114052,616.910866910867,639.2142047601059
1990,614.7664490205926,558.0304806565064,533.1794575879977,509.96339975599835,596.8586387434555,477.27272727272725
1991,500.89777005502464,493.28264392711634,521.099116781158,533.2527206771463,517.1885134736718,499.6702403411095
1992,522.7073040747837,508.34038603292475,526.2387112521358,519.7285750188489,507.1518193224592,507.09415883545233
1993,470.6896551724138,491.22807017543863,740.7407407407406,458.7869362363919,531.7122938275803,567.6987447698745
1994,534.8314606741573,521.7323570649635,516.2612552076333,496.81528662420385,503.29601339332424,529.942423896933
1995,502.8257481542118,513.4135952292928,517.2399422093798,529.2650163116485,504.93545937737287,514.1261020105327
1996,530.3850782190133,551.0352342898656,522.6422933111758,458.7706146926536,567.3913043478261,470.83801673535663
1997,486.45161290322585,570.9739019732654,467.5701839303001,546.0218408736349,620.9751609935603,526.6316579144786
1998,497.9882847168807,513.8724069039072,505.34759358288767,501.68453292496173,528.357226229312,525.418947130847
1999,521.3521393992662,533.7249694872517,529.1581253976108,520.244683949898,516.2368672397325,499.21277552856503
2000,527.5275275275276,517.3852573018081,518.4603299293009,522.8457528365533,478.90671420083186,610.2704634814727
2001,537.9319765059419,541.3333333333334,523.4932826819361,516.0437517249393,512.4547333851364,503.93503669050114
2002,510.64519115060625,496.5374627296336,490.92021427399015,526.6410604441621,527.5734474611029,625.8261813159712
2003,906.2191510365252,456.4893088015912,537.010843941537,591.0253132191256,523.6339982653947,496.68116273746847
2004,497.67008387698047,500.73047154269375,523.851222987414,535.7142857142857,527.6955602536998,513.6027319294251
2005,536.0667061377541,536.8867674356934,434.23761098651266,781.3023255813954,494.10873988548724,549.6017378711078
2006,557.5306013837147,515.2671755725191,512.5044029587883,531.9755825329677,529.6038925254371,517.4711862634922
2007,524.7639556070895,508.25288072251635,507.7071290944123,504.3671861620141,507.04185994523,527.7248475609756
2008,494.98175182481754,548.6725663716815,629.6296296296297,558.3238958097395,475.1585623678647,515.1286266494868
2009,514.8503889058045,518.2391015474302,508.46752382141227,511.9915663709039,506.22895622895624,529.0594893861945
2010,505.05568680391497,530.0824941221239,657.6445587741863,555.0416281221092,512.3568414707655,537.7315860822414
2011,606.2881276396058,530.6577480490523,549.0196078431372,470.5882352941176,624.6851385390428,452.2767411502726
2012,514.336505601275,530.1771608043617,524.9495469114796,509.65971770429667,509.03845021492083,512.7411077685366
2013,514.5162655531417,507.73590907776395,492.26242544731605,496.918808411215,535.529457225266,526.0373196613807
2014,510.95991801411975,516.565959690174,459.93031358885014,610.8374384236453,555.431131019037,493.3920704845815
2015,526.1479591836735,509.25495302762533,527.6288179062719,527.3390036452005,497.6975501934058,528.0364047516018
2016,625.2123683316344,547.2684888819103,507.84103114930184,490.5284147557327,485.20710059171597,482.3867217592269
2017,506.88,496.3057485388408,482.76299716021765,544.3014592697493,536.1679511028435,518.0737112337337
2018,540.7642076679382,460.49661399548535,511.9691119691119,565.9630606860159,563.9470782800441,489.1743119266055
2019,487.5073486184597,770.0707283782107,448.61878453038673,600.5324918647076,1069.2170083941103,1029.0673358427437
2020,506.5272545552395,502.42741551642075,498.03994773193955,496.7075492307212,488.4651796243087,497.1153086224611
2021,490.89859349189294,485.23521617958363,517.124954851678,522.9842674532939,495.1744617668894,503.2115808647301
2022,507.6405545247469,505.2816116715446,510.0224666647215,499.6324467047722,485.7740786299663,508.16696914700543
2023,489.06878665955696,515.9843418691894,516.6487647690656,512.0711562897077,499.6058509240606,504.2622454387161
2024,507.16332378223495,501.1325028312571,488.01369863013707,487.0308208727495,502.83636819506694,521.3015480404282
2025,491.04154361094703,514.867291957693,509.39306358381504,511.88963514249417,501.39275766016715,493.1506849315069
2026,495.28301886792457,486.191981367493,480.6177064139686,480.0585437248445,505.96237081529904,505.8737263408748
2027,562.5,444.249956240154,512.4341541100085,493.6676392317805,492.71706404101224,496.8454258675079
2028,515.033407572383,506.59626615026167,503.38709176221994,511.15894912573594,530.9828155421993,525.132856231843
2029,537.1507197290431,539.6096604073974,512.1360319012866,426.7130540009076,566.4451827242526,546.820809248555
2030,522.2274216190922,476.8084595049267,497.96771571246086,580.4344928695187,623.2023010546501,479.8371461806902
2031,530.8774724545334,522.2289722206881,508.14989077465975,519.2307692307692,507.950092338183,499.9763291199167
2032,510.4964539007093,497.6853290250419,511.43268637267676,533.3574181117534,492.0739142669544,536.4820846905537
2033,556.0546875,539.7781733534164,509.6938775510204,625.7736380905693,502.67284916861104,504.00597600808516
2034,506.3318080238374,506.33702249196716,520.7371975239167,525.7706018033131,520.8267090620033,516.5905026822968
2035,647.0588235294118,565.0474595198212,435.83776595744683,503.7330489105592,533.6400230017251,544.4234404536862
2036,509.3378607809847,605.7781919850885,491.18387909319904,522.8171038447719,521.2492416144223,519.2149148816153
2037,510.2511532547412,506.05985654217164,516.0080977731124,507.2332045747179,497.2239893586259,521.2946714576195
2038,476.9150301935239,515.8267575322812,531.0305288806077,468.52335364084706,483.7650492520978,530.6962025316457
2039,588.4784293464221,501.05263157894734,608.6956521739131,558.2822085889571,427.5480299576686,529.8434578787286
2040,507.82504338236487,519.8034247101283,519.1316226259896,510.60380926651357,505.6179775280899,503.01514928665983
2041,517.8071700002946,513.4971609420088,594.159113796576,445.85987261146494,899.9305072967337,497.8973927670311
2042,559.3220338983051,471.42857142857144,619.3548387096774,453.90070921985813,517.6370950666949,495.8520667150109
2043,506.58688413839695,499.0357670172055,487.57980927005997,518.72257932864,525.8784836420286,521.7147660409079
2044,524.5901639344262,527.1010305722048,517.2236426075249,505.1659810580694,495.44506081734437,489.07424002205835
2045,626.5356265356265,589.7658282740675,493.8271604938272,494.2339373970346,581.4570943075616,624.1856677524429
2046,572.6189322740045,524.735717654893,500.8499912069875,506.7054655870445,510.4511853173592,489.58742632612973
2047,507.9870693053694,502.56457226598275,525.1153039832285,547.25352389179,543.1800467653936,524.5129695404155
2048,640.3440187646598,549.6644295302013,555.0660792951542,489.1406987724268,515.9900700934579,503.032935012538
2049,502.70229695240954,503.2627815922374,539.9063713176525,533.6690291502335,520.8865759026068,503.8734366249767
2050,510.3055205779044,506.2531265632817,411.4877589453861,641.0159211523882,491.8938835666913,510.2591792656588
2051,503.3615901783105,521.3442325158946,550.4273504273505,454.7308959673623,501.04302477183836,523.854961832061
2052,504.57298966623114,509.1870824053452,496.0,498.12533476164975,483.87096774193554,609.3189964157706
2053,483.66013071895424,467.45788667687594,698.874917273329,459.3957574458967,518.5113167924088,502.38983363354
2054,492.4784443221427,508.5702962449222,494.31818181818176,493.5533780299123,504.4378698224852,510.989010989011
2055,510.6763010473329,444.15634303274754,492.73089475691944,504.6975234091943,502.906976744186,494.3260674340762
2056,497.90836986713964,486.90651003426325,477.6266996291718,478.5252512321577,512.1227560164234,524.1529929020949
2057,519.2193698417765,512.6350082178915,509.82516375272917,490.77932731747336,499.7582091880509,478.64641890073
2058,496.0500494792104,600.6313632847616,479.64530431277717,634.5029239766083,461.2987417708698,520.6076864590357
2059,640.3701901164184,519.1527915992099,520.2030456852792,512.6760563380283,494.85391256259794,493.6333646751342
2060,485.143523332388,495.68604726031805,491.9430391605771,520.9713024282561,516.0409556313992,514.9321130746305
2061,531.4505087384896,538.2979962721341,516.8796234028244,508.40797701537934,513.5415207954068,506.5333296499903
2062,525.8693808312129,322.0035778175313,598.404255319149,475.9820549294234,715.1949085123309,543.859649122807
2063,523.53616532721,505.29637142213204,508.4530256651754,503.29727101440466,489.4268134715026,506.49799638563684
2064,503.4262072532161,492.505192186136,518.0839628782948,518.5554893658128,505.9989399463549,501.08261932011504
2065,500.88379374779055,498.8331388564761,493.9341421143848,488.6763466970614,483.7418793114996,501.76245467973683
2066,484.47292444194073,517.5216611640885,531.5763718979377,525.4355013474842,505.3788052185855,509.2327934304251
2067,505.22709822219593,518.9453360685411,502.74725274725273,502.3687017631926,499.90807913679237,491.6483726257516
2068,477.7594728171335,557.6923076923077,559.0361445783133,517.4129353233831,534.5080763582966,489.3203883495146
2069,496.9048017400034,505.9963857401018,528.2201948353178,495.6471271038886,537.2093023255815,483.7696335078534
2070,525.0,478.4377542717657,537.697474221928,511.2790188348664,510.68170907345177,504.02682554414537
2071,515.2155295461033,518.6327058790253,513.9243912283063,508.14332247557,657.6440444123251,658.8822533202602
2072,621.5469613259668,584.1377797279508,520.8531449531314,585.7242827151855,445.90809296691646,505.4621610913002
2073,522.2239364910165,506.68014415047907,492.92739614277576,516.6419397862998,523.936170212766,528.6124264600373
2074,528.5502897207894,449.812779321174,546.5753424657535,634.7607052896726,519.7201964578062,545.7731863672001
2075,562.596599690881,555.379746835443,432.9741919318466,535.1534351248828,534.2224266114815,518.2579564489113
2076,537.034083054182,533.1858733318587,511.0502958579882,521.5628870622677,433.9360222531293,533.3969465648855
2077,514.3090760425184,492.7536231884058,527.7161862527716,525.6916996047431,526.5009896635144,500.0219250164438
2078,532.7141100942495,518.6859954781221,519.2373412314176,506.2921620231721,502.3001196062195,523.4612783226243
2079,597.4025974025974,452.6074122663168,637.6414124100103,613.8613861386139,670.7882534775889,432.55959849435385
2080,520.0738208332073,511.172138309824,502.3825311887982,506.7734177600536,504.50254963654123,534.4074132575159
2081,516.4728682170543,500.4922228785194,735.4242058705267,535.0760202720726,520.6696818217885,519.6984133559799
2082,518.2291666666666,530.3313368866421,515.3516496418927,503.634959951105,505.33791999051033,536.6938159027709
2083,597.3072215422277,630.410654827969,553.326598354741,508.6841330585811,530.3281405369572,518.4116295227407
2084,522.4815353384108,514.9244838988352,500.76239880531324,496.55090917147965,529.533876893241,537.1895492332318
2085,604.31654676259,563.6182902584493,576.9447047797564,509.34491221446103,492.8111056023797,619.672131147541
2086,507.8931861179171,501.9897847272272,503.1126921610977,520.0262639527249,544.0860215053764,541.3220555298358
2087,510.1624039677137,700.3308036582993,570.2878756041185,472.0694033008887,514.6916186455184,504.69285174147063
2088,515.1960996437175,509.2504538774099,507.61195238480843,532.7456741756448,541.159216986546,519.6582580880269
2089,689.189189189189,453.62411802437464,536.5166789198888,534.07810985672,328.7716955941255,392.2058456157882
2090,587.9778231689525,572.4003887269193,494.42379182156134,602.277520033741,551.4086703399521,530.2543904610321
2091,530.2396749812033,526.4260993064269,515.4931953661006,435.8244720682942,552.2565320665083,535.3218210361068
2092,547.1180237877402,509.8039215686274,549.566687803847,539.3904075243607,524.332193027149,508.3818703249268
2093,536.494020513257,524.970601986314,435.70121444019287,551.0204081632653,503.2258064516129,568.9750692520776
2094,649.192620120367,523.7936030313163,531.8562610229277,531.6804407713498,517.6168933555356,509.77321326386175
2095,521.1705840306101,508.5086012538992,506.17134559535333,496.3980463980465,492.4229172961025,516.7077243943355
2096,490.6083212927196,518.8320416392598,528.706452677022,500.92697264300244,647.1408647140864,447.5524475524476
2097,567.9939894815927,493.7678884682856,498.7818221606245,502.8327941292511,514.9363407125509,527.8565920235133
2098,509.526290034885,520.3063899588453,523.4187379370294,509.5986864955322,489.9464261494643,484.97689394571324
2099,502.3791197257015,494.3258381362123,496.83206825167815,489.48711716091395,571.1733688152967,884.7382920110193
2100,509.64025184154673,515.1682973355486,505.4633002037163,492.7108322568739,502.591632728619,502.2339274796594
2101,507.47432731054204,493.56487177060666,484.19065596979704,507.38255033557044,528.37421102689,521.887323943662
2102,517.7262593439899,514.547340881411,500.7784854918613,507.321316387184,495.69528606280005,489.52981013831095
2103,483.4129835699585,478.4662406223951,487.2,510.1641907740422,507.63673236580263,498.04141018466703
2104,457.22627737226276,517.8082191780823,500.2304729900525,506.7375213513001,497.23756906077347,497.7036273315212
2105,510.83646784882677,499.0538665321054,506.37334196053064,518.2962305171939,516.963233739162,496.81162750617574
2106,524.975272007913,513.1114473020676,507.1182244230259,499.28098935864244,489.05784444672764,500.7096311444138
2107,491.9897992545609,492.4728367587381,523.2466966748948,515.8139114179758,433.51268255188313,593.6018957345971
2108,520.3314887152777,927.362693479371,926.059684470633,930.6818181818182,900.7146062761074,948.096345399646
2109,395.0426026336174,489.041095890411,571.2731229597389,587.9345603271984,852.4475524475524,505.2849740932643
2110,470.37350889772506,510.6017499597402,909.6111052241179,752.3534580143091,523.6973316530601,981.756214915798
2111,609.058675511838,550.5350585491167,486.10256697052733,477.1946451842199,468.52966148621215,480.3748724134731
2112,490.3762452848438,485.678704856787,412.48016922263355,421.5456674473068,516.6795965865011,484.3636363636363
2113,472.34819261238545,485.1190476190476,488.44300359239463,479.7260799107842,473.5294117647059,521.181001283697
2114,482.3709759836484,488.9357218124341,431.5476190476191,554.8549810844893,495.6659583797093,495.6918484344788
2115,503.85860094597956,510.066282599269,500.10682531595637,488.5057471264368,487.8167404309129,485.169692936591
2116,502.5259239563946,491.62114619016756,483.891562714861,501.6816326530612,507.2852170162954,510.02532714225407
2117,501.3019048924216,487.13971176941556,539.2156862745098,424.597364568082,500.9159905783826,428.9556252801434
2118,448.1453444360333,599.5068686157098,480.3885853066181,504.906015342448,510.3279190928593,500.85959885386825
2119,524.1935483870967,520.2945429069716,505.38393380089207,514.4918522204255,495.6302194600893,482.49283263617986
2120,493.24882887847895,492.22797927461147,522.1787112851549,446.61157024793397,612.410986775178,472.14783074450986
2121,528.5575992255566,548.6935866983373,684.0336134453781,462.1601763409257,425.575101488498,499.20634920634916
2122,489.41917335293937,499.1539763113367,525.6064690026953,471.42117078224834,625.0,459.28794234699365
2123,578.0832888414308,433.4780892222661,554.5023696682464,634.1463414634146,497.32211170619735,467.46623854943806
2124,492.09860935524654,514.819205690575,531.973539140022,527.0496374790853,507.42602536273273,505.67185124546836
2125,499.5149930412045,511.9224925155331,503.99270271567786,494.3683409436834,495.94095940959414,524.2375871629001
2126,506.74284388503816,540.5412900005546,436.54761904761904,549.7287522603979,598.274209012464,418.230563002681
2127,525.0369744348193,473.7475388317655,501.9615347813606,461.8138424821002,505.61797752808985,539.2656807751148
2128,502.9386260718759,503.2239711739048,507.7345154690309,500.86212112045496,506.19850502147693,498.0093058953326
2129,488.78796480272496,624.2562128106405,482.7968923418424,497.23756906077347,524.8565965583174,428.79965917563106
2130,516.2057349902341,519.8664347045288,506.2790596619302,413.103393968029,626.8444444444444,473.9884393063584
2131,493.2035470711462,493.64900781033435,487.4651810584959,507.0587510017878,513.6612021857924,515.2746982015275
2132,519.6864213420698,522.8257567278018,497.818112825702,503.94688532615345,499.4555732887848,501.2914573660609
2133,490.4408330246267,488.6796869774597,495.0619045354386,520.6256194974054,529.1749579060156,497.7763110335832
2134,515.3025328330206,503.39459206367786,507.1971390254805,509.1506335053965,495.213081419978,484.543560459912
2135,473.16791690709755,466.1016949152542,650.2463054187192,532.4232081911264,523.9822652156389,482.5538233110616
2136,514.7058823529412,504.69740004369675,541.5384615384615,433.47381095725467,423.7786933490288,635.2171882297991
2137,481.0396629273409,490.6682721252258,526.2018189692507,982.3609002706092,824.4820696182564,477.6119402985075
2138,582.205952570428,616.4005519416519,461.2845138055222,453.57497517378357,469.2357512953368,562.1854780733286
2139,470.22165569010696,494.7584789311408,501.44092219020166,493.434243086538,489.46216955332727,489.8614250953458
2140,494.5440203339323,502.577556844334,489.8291679848149,491.73201357655205,509.91063421874526,527.8359146086228
2141,499.7492309749899,518.0856722675929,514.2423200366804,510.30373492224965,500.63152509312994,488.4361792054099
2142,502.16341631654853,499.96842437638145,496.9717825189263,486.47787723377826,514.7240186494209,522.0551304399208
2143,530.3595096090125,533.2770589861885,440.51739843323,477.94117647058823,608.695652173913,514.318010550113
2144,539.906103286385,475.0663912658602,455.69088618227636,580.0252844500633,577.1089630931459,585.0702859912748
2145,545.8544388163157,535.5863386673036,495.9689169499756,511.0704854763356,483.64153627311515,468.75
2146,470.72463768115944,514.2495250158328,460.3174603174603,671.0743801652892,441.61073825503354,510.3397791740377
2147,457.4520413182489,530.3612605687932,433.9622641509434,554.9084858569051,428.4541723666211,421.75518318659465
2148,326.28615061563426,463.6105586344063,469.3239399476331,521.2785727559934,810.2517985611511,459.2252803261978
2149,633.3435394978567,501.95397986619145,477.820796460177,464.8586266589729,465.8888669171445,522.7034212551598
2150,530.8310991957104,448.35965978128803,487.6198287794125,950.8196721311475,835.379927984489,464.9195331577227
2151,526.6047297297297,370.99424815119147,555.721207603429,446.08592290711493,435.40711257246693,466.2504257009876
2152,400.5681818181818,1452.1846270495687,498.5081306877517,971.3434529720527,479.5009222844813,484.3957441238618
2153,489.15805522615625,484.381992302873,472.87517424430473,486.72294704528014,469.2737430167598,509.585052171803
2154,511.27677644616404,484.5070422535211,477.81569965870307,394.92242595204516,584.1269841269841,506.5807144775718
2155,490.04501239105144,490.6188544195028,475.04515298367346,479.0456955314315,484.4623586009622,491.5266780137646
2156,252.1216407355021,330.6150656530753,284.02122945329006,296.6813274690124,254.54545454545453,240.6576980568012
2157,283.86893509766855,313.020604997808,253.01204819277106,255.81395348837208,285.7142857142857,290.13441541973117
2158,274.95687392184806,260.56905886418616,261.3348352576739,299.8055506452183,288.36613858217316,313.8461538461538
2159,283.2072617246596,248.93617021276597,254.90196078431373,312.392722279437,285.7803112001232,334.5412039742841
2160,279.31741517296115,285.25282643806685,285.6171370282217,285.7849808239515,291.3075085678679,286.69363131555497
2161,263.3874709976798,268.19787985865725,288.9373157287527,285.9922178988327,300.08088433540036,260.2925809822362
2162,299.4011976047904,260.545905707196,294.47560588422056,292.12598425196853,309.9630996309963,286.8920032976092
2163,260.9144035751117,283.8857142857143,225.36115569823434,289.3966022261277,217.7851728600481,258.23551684967816
2164,283.297877860219,304.6875,202.14395099540582,258.5895117540687,291.8312201205571,288.2873892977423
2165,299.3831391363948,257.6687116564417,254.14364640883977,286.87999067436033,289.0951392189728,282.0156675370854
2166,244.44444444444446,266.5282104534441,284.9819059107358,287.87503099429705,241.30601139358896,272.6609963547995
2167,288.3867958750065,306.2066688676131,244.7293145460324,256.765899864682,307.71248688352574,287.83358864790773
2168,287.72153919846716,279.67097532314926,260.13513513513516,279.1414680422151,295.39964428871014,279.9461641991925
2169,261.65413533834584,250.95188646590518,303.7028384534517,283.4705167993523,293.8376090981222,260.66350710900474
2170,263.15789473684214,302.92745014849385,297.4954511398908,304.5719516307752,259.4334212639064,291.6978309648467
2171,310.15037593984965,273.6446843463975,293.1193406712574,341.7085427135678,259.4594594594595,268.1564245810056
